catID	LG	locus	cM	best_model	best_loglike	epsilon	first_seg_pval	second_seg_pval	next_model	next_loglike
53111	23	53111_x1	20.661	AB	-3.556061836	0	0.459541044	NA	AB_AB	-105.1551742
53558	23	53558_x1	41.658	AB	-3.746779124	0	0.384567151	NA	AB_AB	-113.5836574
54244	23	54244_x1	12.943	AB	-3.407375213	0	0.879198744	NA	AB_AB	-122.1684998
54969	23	54969_x1	3.56	AB	-3.336950115	0	0.937790586	NA	AB_AB	-115.9197503
54995	23	54995_x1	70.432	AB	-5.242327114	0	0.058224644	NA	AB_AB	-115.7656859
55142	23	55142_x1	7.792	AB	-3.295826051	0	0.937020169	NA	AB_AB	-112.4462238
55186	23	55186_x1	3.459	AB	-3.299164953	0	1	NA	AB_AB	-113.1360432
55457	23	55457_x1	57.097	AB	-4.538018481	0	0.140063518	NA	AB_AB	-118.4937797
55632	23	55632_x1	57.632	AB	-3.919475539	0	0.310038563	NA	AB_AB	-116.5022758
55653	23	55653_x1	13.355	AB	-3.570643487	0	0.595776457	NA	AB_AB	-123.0182486
55718	23	55718_x1	32.852	AB	-4.20319721	0	0.212785797	NA	AB_AB	-117.4724779
55910	23	55910_x1	51.212	AB	-4.307469774	0	0.178777268	NA	AB_AB	-114.144348
56446	23	56446_x1	3.061	AA_BC	-13.37348075	0.096	0.75416039	NA	AB_AC	-104.349379
57940	23	57940_x1	3.338	AB	-3.468057932	0	0.7014821	NA	AB_AB	-120.1697411
58046	23	58046_x1	13.611	AB	-3.897515024	0.01754386	0.7014821	NA	AB_AB	-115.7245636
58183	23	58183_x1	18.739	AB	-3.776586072	0	0.396133341	NA	AB_AB	-119.1053083
58184	23	58184_x1	57.23	AB	-4.654203462	0	0.125908771	NA	AB_AB	-122.0423671
5899	23	5899_x1	4.941	AB	-3.536178578	0	0.523300793	NA	AB_AB	-111.3136154
59594	23	59594_x1	31.999	AB	-4.108719907	0	0.247081972	NA	AB_AB	-119.4374421
59686	23	59686_x1	3.459	AB	-3.362031299	0	0.938533405	NA	AB_AB	-118.6907535
59843	23	59843_x1	33.854	AB	-6.381778837	0.008484848	0.184182042	NA	AB_AB	-119.5705976
60053	23	60053_x1	75.711	AB	-10.63823669	0.030882353	0.082491293	NA	AB_AB	-101.4094878
60134	23	60134_x1	33.339	AB	-4.455888994	0.018072289	0.275714057	NA	AB_AB	-112.8636048
6026	23	6026_x1	3.338	AB	-3.456726859	0	0.699797488	NA	AB_AB	-118.785449
60643	23	60643_x1	41.545	AB	-4.20319721	0	0.212785797	NA	AB_AB	-117.4724779
60789	23	60789_x1	11.035	AB	-3.478830286	0	0.640562234	NA	AB_AB	-116.748111
61338	23	61338_x1	45.673	AB	-4.005367772	0	0.272783917	NA	AB_AB	-115.9016875
62391	23	62391_x1	69.766	AB	-4.023931185	0	0.284313658	NA	AB_AB	-121.4120948
62749	23	62749_x1	2.293	AB	-3.16412257	0	0.86341523	NA	AB_AB	-95.83898861
64105	23	64105_x1	19.708	AB	-3.196449008	0	0.797102335	NA	AB_AB	-96.55779554
64120	23	64120_x1	45.673	AB	-4.286811671	0.017647059	0.356004127	NA	AB_AB	-115.4299233
64535	23	64535_x1	3.338	AB	-3.382965962	0	0.877789947	NA	AB_AB	-119.3981686
6464	23	6464_x1	2.929	AB	-3.386843911	0	0.939250235	NA	AB_AB	-121.4614881
64906	23	64906_x1	50.789	AB	-4.444136515	0.036363636	0.433567127	NA	AB_AB	-107.4642432
657	23	657_x1	3.56	AB	-3.433942381	0	0.696340969	NA	AB_AB	-116.0167426
65880	23	65880_x1	69.422	AB	-4.420575844	0	0.16345867	NA	AB_AB	-119.0628175
66442	23	66442_x1	41.658	AB	-5.353610641	0.009589041	0.868159154	NA	AB_AB	-105.3861243
67817	23	67817_x1	58.874	AB	-4.19921761	0	0.207179847	NA	AB_AB	-114.7225764
70157	23	70157_x1	23.03	AB	-4.460384787	0.018518519	0.269821152	NA	AB_AB	-110.1332892
70490	23	70490_x1	0	AA_AB	-3.971979082	0.017964072	0.587053564	NA	AB_AB	-59.51801202
71025	23	71025_x1	32.403	AB	-4.311889194	0	0.192136465	NA	AB_AB	-121.0135724
71790	23	71790_x1	70.835	AA_AB	-4.776791658	0.054216867	0.347293209	NA	AB_AB	-45.9431157
7209	23	7209_x1	58.042	AB	-4.420468209	0	0.165979309	NA	AB_AB	-120.4356709
74025	23	74025_x1	13.091	AA_AB	-4.575935785	0.096774194	0.68323176	NA	AB_AB	-39.32978961
74489	23	74489_x1	13.355	AB	-3.397537988	0	0.817046489	NA	AB_AB	-118.7262602
75374	23	75374_x1	74.703	AB	-6.025458297	0.018518519	0.040120544	NA	AB_AB	-111.6983627
7540	23	7540_x1	9.97	AB	-3.418296638	0	0.757026167	NA	AB_AB	-118.0605383
75785	23	75785_x1	56.858	AB	-4.806963832	0	0.096569353	NA	AB_AB	-114.6438421
76502	23	76502_x1	3.225	AB	-3.732230566	0	0.378537017	NA	AB_AB	-110.8231869
76518	23	76518_x1	51.575	AB	-4.116217573	0	0.252662453	NA	AB_AB	-122.1908617
78589	23	78589_x1	7.284	AB	-3.385457072	0	0.81596828	NA	AB_AB	-117.3412183
78832	23	78832_x1	22.401	AB	-3.600886425	0	0.474106177	NA	AB_AB	-112.0648037
79031	23	79031_x1	45.673	AB	-3.646224254	0	0.487566996	NA	AB_AB	-118.9749464
82530	23	82530_x1	49.862	AB	-4.819654974	0	0.092376846	NA	AB_AB	-111.9106113
8438	23	8438_x1	6.842	AB	-3.39520105	0	0.878500471	NA	AB_AB	-120.7833647
9764	23	9764_x1	9.012	AA_AB	-4.212686226	0.017751479	0.396133341	NA	AB_AB	-61.81289796
Oke_NHERF-123	23	Oke_NHERF-123_x1	3.89	AB	-3.771916709	0	0.698084055	NA	AB_AB	-129.3978462
Oke_NHERF-54	23	Oke_NHERF-54_x1	3.681	AB	-3.663113849	0	0.81596828	NA	AB_AB	-129.2890434
10550	24	10550_x1	56.438	AB	-4.422361161	0	0.155799901	NA	AB_AB	-114.9457199
11233	24	11233_x1	63.085	AB	-4.656856987	0	0.12368263	NA	AB_AB	-120.6720597
11778	24	11778_x1	65.525	AB	-5.347046746	0	0.054865182	NA	AB_AB	-122.0487299
1275	24	1275_x1	33.014	AB	-4.308591509	0	0.184182042	NA	AB_AB	-116.8913917
13024	24	13024_x1	54.592	AB	-5.581732806	0	0.038877995	NA	AB_AB	-114.7321306
1423	24	1423_x1	35.238	AB	-3.600886425	0	0.474106177	NA	AB_AB	-112.0648037
14617	24	14617_x1	26.559	AB	-3.796853681	0	0.328808609	NA	AB_AB	-107.4554076
16044	24	16044_x1	69.827	AB	-7.705751435	0.019230769	0.006132893	NA	AA_xx	-108.2486575
16170	24	16170_x1	37.314	AB	-3.50065104	0	0.644542212	NA	AB_AB	-119.5158537
1621	24	1621_x1	50.242	AA_BC	-17.82068433	0.096	0.027988972	NA	AB_AC	-105.6547805
16399	24	16399_x1	55.273	AB	-5.148979589	0	0.060027216	NA	AB_AB	-108.121053
16939	24	16939_x1	69.827	AB	-4.917140085	0	0.090290515	NA	AB_AB	-120.9323428
16949	24	16949_x1	37.634	AB	-3.518841825	0	0.584783499	NA	AB_AB	-116.1016421
17444	24	17444_x1	46.596	AB	-5.421551433	0	0.046369354	NA	AB_AB	-113.8854687
17726	24	17726_x1	10.032	AB	-3.336950115	0	0.937790586	NA	AB_AB	-115.9197503
19445	24	19445_x1	66.385	AB	-4.813103674	0	0.094474535	NA	AB_AB	-113.277021
19632	24	19632_x1	54.414	AB	-5.859408394	0	0.029951223	NA	AB_AB	-120.5016501
2016	24	2016_x1	39.307	AB	-3.847355143	0	0.353137754	NA	AB_AB	-118.4895968
20455	24	20455_x1	57.017	AB	-6.75137173	0	0.010422962	NA	AB_AB	-114.5288085
20526	24	20526_x1	68.008	AB	-6.42368522	0	0.014359643	NA	AB_AB	-110.0822391
20658	24	20658_x1	39.307	AB	-3.860779545	0	0.358834216	NA	AB_AB	-121.2489432
20846	24	20846_x1	58.136	AB	-5.068064595	0	0.073919093	NA	AB_AB	-119.0238258
21551	24	21551_x1	62.359	AB	-5.336440167	0	0.056303668	NA	AB_AB	-123.4110843
22127	24	22127_x1	25.387	AB	-3.646224254	0	0.487566996	NA	AB_AB	-118.9749464
22911	24	22911_x1	70.223	AB	-6.398114028	0	0.016513415	NA	AB_AB	-121.7268362
23760	24	23760_x1	32.172	AB	-3.942370643	0	0.321573937	NA	AB_AB	-122.0170148
2488	24	2488_x1	32.172	AB	-4.213288952	0	0.223704968	NA	AB_AB	-122.9744136
27415	24	27415_x1	67.841	AB	-5.052538708	0	0.077420638	NA	AB_AB	-121.7542219
28049	24	28049_x1	26.844	AB	-3.854032945	0	0.356004127	NA	AB_AB	-119.8692356
29563	24	29563_x1	27.18	AB	-4.005367772	0	0.272783917	NA	AB_AB	-115.9016875
29967	24	29967_x1	64.382	AB	-5.695948646	0	0.035799016	NA	AB_AB	-119.6517099
3066	24	3066_x1	70.003	AA_BC	-19.32270755	0.08	0.042633183	NA	AB_AC	-103.4863066
31583	24	31583_x1	62.741	AB	-4.201112349	0	0.209995187	NA	AB_AB	-116.0974321
31960	24	31960_x1	71.095	AB	-22.10365842	0.070440252	0.003259407	NA	AB_AB	-122.9968635
3212	24	3212_x1	62.92	AB	-5.347046746	0	0.054865182	NA	AB_AB	-122.0487299
3317	24	3317_x1	66.896	AB	-5.192328712	0	0.06614291	NA	AB_AB	-122.5804924
3554	24	3554_x1	54.414	AB	-5.192328712	0	0.06614291	NA	AB_AB	-122.5804924
36329	24	36329_x1	62.187	AB	-5.060093277	0	0.075669116	NA	AB_AB	-120.3888155
3855	24	3855_x1	68.162	AB	-5.201391622	0	0.06455076	NA	AB_AB	-121.2165943
40271	24	40271_x1	24.824	AB	-3.69591854	0	0.436368228	NA	AB_AB	-116.9651993
4070	24	4070_x1	10.032	AB	-3.418296638	0	0.757026167	NA	AB_AB	-118.0605383
41297	24	41297_x1	25.1	AB	-3.704254299	0	0.439128929	NA	AB_AB	-118.346496
41910	24	41910_x1	38.38	AB	-3.75414682	0	0.387519085	NA	AB_AB	-114.9639861
42142	24	42142_x1	61.738	AB	-4.777906045	0	0.109056188	NA	AB_AB	-122.8525502
43013	24	43013_x1	65.64	AB	-5.509692982	0	0.045179604	NA	AB_AB	-121.5248957
44164	24	44164_x1	4.757	AB	-3.478830286	0	0.640562234	NA	AB_AB	-116.748111
45661	24	45661_x1	15.335	AB	-3.293540426	0	0.672756504	NA	AB_AB	-99.40080891
46194	24	46194_x1	68.162	AA_BC	-22.44517153	0.136781609	0.110157261	NA	AB_AC	-101.1457547
47229	24	47229_x1	20.914	AB	-3.63712566	0	0.484956561	NA	AB_AB	-117.5928869
4782	24	4782_x1	68.283	AB	-5.859408394	0	0.029951223	NA	AB_AB	-120.5016501
49048	24	49048_x1	68.162	AB	-4.790853822	0	0.102832524	NA	AB_AB	-118.746615
49425	24	49425_x1	69.827	AB	-6.138691029	0.017964072	0.035799016	NA	AB_AB	-115.2302021
49473	24	49473_x1	1.73	AB	-3.585065782	0	0.536005062	NA	AB_AB	-118.2273075
49837	24	49837_x1	55.914	AB_AC	-60.15847816	0.041916168	0.13766165	1.12E-07	AA_AB_AB_AC	-93.10531461
49906	24	49906_x1	65.64	AB	-6.374616061	0	0.017168697	NA	AB_AB	-123.0762992
5033	24	5033_x1	70.731	AB	-5.068064595	0	0.073919093	NA	AB_AB	-119.0238258
50457	24	50457_x1	10.032	AB	-3.350196841	0	1	NA	AB_AB	-118.678919
50772	24	50772_x1	67.841	AB	-5.695948646	0	0.035799016	NA	AB_AB	-119.6517099
52051	24	52051_x1	67.479	AB	-4.923222983	0	0.088375808	NA	AB_AB	-119.5654647
52475	24	52475_x1	65.753	AB	-5.509692982	0	0.045179604	NA	AB_AB	-121.5248957
52647	24	52647_x1	1.013	AB	-3.456889164	0	0.636445778	NA	AB_AB	-113.9802479
53389	24	53389_x1	54.414	AB	-4.777906045	0	0.109056188	NA	AB_AB	-122.8525502
53603	24	53603_x1	10.032	AB	-3.334209971	0	0.938165342	NA	AB_AB	-116.6034907
53748	24	53748_x1	45.584	AB	-5.462685081	0	0.03702851	NA	AB_AB	-96.76459014
53962	24	53962_x1	20.914	AB	-3.539614519	0	0.589286936	NA	AB_AB	-118.8683367
5417	24	5417_x1	58.807	AB	-4.001040681	0	0.269821152	NA	AB_AB	-114.5243994
5440	24	5440_x1	68.799	AB	-3.710928188	0	0.36916147	NA	AB_AB	-106.6830016
55154	24	55154_x1	65.64	AB	-6.094957569	0.01754386	0.03806367	NA	AB_AB	-117.9220062
55660	24	55660_x1	34.248	AB	-4.193610736	0	0.174532449	NA	AB_AB	-99.61439873
5580	24	5580_x1	49.159	AB	-5.680425738	0	0.036926804	NA	AB_AB	-121.0091479
56271	24	56271_x1	49.645	AA_BC	-17.97842903	0.104597701	0.040120544	NA	AB_AC	-104.8081544
57030	24	57030_x1	69.827	AB	-5.581732806	0	0.038877995	NA	AB_AB	-114.7321306
57253	24	57253_x1	33.949	AB	-3.712621291	0	0.441850168	NA	AB_AB	-119.727824
57932	24	57932_x1	68.162	AB	-5.220886424	0	0.061378327	NA	AB_AB	-118.4901671
58859	24	58859_x1	70.549	AB	-5.695948646	0	0.035799016	NA	AB_AB	-119.6517099
58920	24	58920_x1	0	AB	-3.418296638	0	0.757026167	NA	AB_AB	-118.0605383
590	24	590_x1	62.032	AB	-4.538018481	0	0.140063518	NA	AB_AB	-118.4937797
59005	24	59005_x1	3.424	AB	-3.37331776	0	0.814870781	NA	AB_AB	-115.956118
59587	24	59587_x1	54.859	AB	-4.421512414	0	0.158368898	NA	AB_AB	-116.3178322
59848	24	59848_x1	21.043	AB	-3.677092341	0	0.352583827	NA	AB_AB	-99.78436083
59887	24	59887_x1	54.307	AB	-4.911426327	0	0.092203605	NA	AB_AB	-122.29959
61120	24	61120_x1	50.948	AB	-5.877343847	0	0.028964849	NA	AB_AB	-119.1466246
61161	24	61161_x1	67.841	AB	-5.045385411	0	0.079173258	NA	AB_AB	-123.1200296
61346	24	61346_x1	39.307	AA_BC	-10.58909941	0.048275862	0.396133341	NA	AB_AC	-113.8921185
61757	24	61757_x1	66.896	AB	-5.336440167	0	0.056303668	NA	AB_AB	-123.4110843
62354	24	62354_x1	20.914	AB	-3.50065104	0	0.644542212	NA	AB_AB	-119.5158537
62367	24	62367_x1	38.621	AB	-3.878923415	0	0.285216687	NA	AB_AB	-105.4780358
62907	24	62907_x1	51.265	AB	-4.923222983	0	0.088375808	NA	AB_AB	-119.5654647
63024	24	63024_x1	10.032	AB	-3.396761519	0	0.939942557	NA	AB_AB	-123.5308471
63068	24	63068_x1	38.085	AB	-3.48755774	0	0.577742836	NA	AB_AB	-111.951475
63143	24	63143_x1	25.986	AB	-3.63712566	0	0.484956561	NA	AB_AB	-117.5928869
64438	24	64438_x1	68.162	AB	-6.027050346	0	0.024968665	NA	AB_AB	-121.3557725
64881	24	64881_x1	24.289	AB	-4.105183617	0	0.244249927	NA	AB_AB	-118.0609448
65516	24	65516_x1	67.234	AB	-5.566114191	0	0.040120544	NA	AB_AB	-116.089473
6580	24	6580_x1	38.732	AB	-3.511516827	0	0.646483345	NA	AB_AB	-120.8996805
65808	24	65808_x1	45.066	AB	-5.680425738	0	0.036926804	NA	AB_AB	-121.0091479
66005	24	66005_x1	55.616	AB	-4.538018481	0	0.140063518	NA	AB_AB	-118.4937797
66018	24	66018_x1	20.914	AB	-3.545956419	0	0.525924506	NA	AB_AB	-112.6963542
66145	24	66145_x1	37.82	AB	-3.50065104	0	0.644542212	NA	AB_AB	-119.5158537
66800	24	66800_x1	24.555	AB	-3.60460725	0	0.540811578	NA	AB_AB	-120.9927709
67549	24	67549_x1	9.388	AB	-3.336536647	0	0.811456607	NA	AB_AB	-111.8004539
6837	24	6837_x1	69.827	AB	-6.177933828	0	0.021506542	NA	AB_AB	-123.5660975
68791	24	68791_x1	15.145	AB	-3.370668589	0	0.877066811	NA	AB_AB	-118.0129103
69142	24	69142_x1	50.682	AB	-5.358138136	0	0.053432405	NA	AB_AB	-120.6868603
70291	24	70291_x1	64.87	AB	-4.539920645	0	0.13766165	NA	AB_AB	-117.1227209
70723	24	70723_x1	15.145	AB	-3.34685794	0	1	NA	AB_AB	-117.9890996
7205	24	7205_x1	69.334	AB	-45.88273255	0.131450828	0.051523569	NA	singles	-140.8943168
72667	24	72667_x1	26.28	AB	-3.518841825	0	0.584783499	NA	AB_AB	-116.1016421
73264	24	73264_x1	25.684	AB	-3.298001046	0	0.741591942	NA	AB_AB	-104.210633
73447	24	73447_x1	65.004	AB	-6.60608422	0	0.013040724	NA	AB_AB	-121.2483259
73837	24	73837_x1	48.583	AB	-4.715524066	0	0.096394017	NA	AB_AB	-104.255195
74107	24	74107_x1	67.007	AB	-5.358138136	0	0.053432405	NA	AB_AB	-120.6868603
74564	24	74564_x1	57.492	AB	-4.659805533	0	0.121448021	NA	AB_AB	-119.3020472
75122	24	75122_x1	69.827	AB	-5.859408394	0	0.029951223	NA	AB_AB	-120.5016501
75178	24	75178_x1	68.162	AB	-4.654203462	0	0.125908771	NA	AB_AB	-122.0423671
75489	24	75489_x1	61.885	AB	-4.421512414	0	0.158368898	NA	AB_AB	-116.3178322
76464	24	76464_x1	20.914	AB	-3.549975055	0	0.591484589	NA	AB_AB	-120.2516582
76963	24	76963_x1	39.307	AB	-3.776586072	0	0.396133341	NA	AB_AB	-119.1053083
78007	24	78007_x1	67.7	AB	-5.347046746	0	0.054865182	NA	AB_AB	-122.0487299
79114	24	79114_x1	69.827	AB	-5.522936157	0	0.043902385	NA	AB_AB	-120.1651779
822	24	822_x1	65.29	AB	-5.068064595	0	0.073919093	NA	AB_AB	-119.0238258
826	24	826_x1	62.549	AB	-4.666634872	0	0.116954402	NA	AB_AB	-116.5629546
9050	24	9050_x1	37.483	AB	-3.721017602	0	0.444532857	NA	AB_AB	-121.1091813
9463	24	9463_x1	70.388	AB	-5.825493188	0	0.031954029	NA	AB_AB	-123.2136568
9552	24	9552_x1	24.035	AB	-3.784168442	0	0.398927147	NA	AB_AB	-120.4858516
9916	24	9916_x1	47.654	AB	-5.895964902	0	0.027988972	NA	AB_AB	-117.7922846
Oke_U2024-93	24	Oke_U2024-93_x1	38.732	AB	-3.459786669	0	0.81596828	NA	AB_AB	-129.7721967
10264	25	10264_x1	115.824	AB	-3.780273147	0.018072289	1	NA	AB_AB	-112.187989
10432	25	10432_x1	63.557	AB	-3.821336307	0.01744186	0.878500471	NA	AB_AB	-116.3323563
10546	25	10546_x1	119.911	AB	-3.768098652	0.018867925	0.93662407	NA	AB_AB	-107.3902955
11577	25	11577_x1	121.678	AB	-3.815744688	0.017647059	0.877789947	NA	AB_AB	-114.9588563
13212	25	13212_x1	22.411	AB	-6.081661488	0.00875	0.266825264	NA	AB_AB	-115.809726
15003	25	15003_x1	116.9	AB	-3.359435465	0	1	NA	AB_AB	-119.3746381
1731	25	1731_x1	0.149	AB	-7.871281178	0	0.003119623	NA	AA_xx	-108.6596246
17443	25	17443_x1	52.107	AB	-29.1560583	0.086538462	0.934524985	NA	AB_AB	-125.5294637
17688	25	17688_x1	26.188	AB	-4.067813114	0.01910828	0.471286103	NA	AB_AB	-106.3230698
18274	25	18274_x1	0	AB	-6.717766915	0	0.010056476	NA	AA_xx	-105.0394153
18656	25	18656_x1	41.137	AB	-4.171813383	0.034682081	0.759794034	NA	AB_AB	-112.615218
18694	25	18694_x1	29.036	AB	-3.422487737	0	0.694567367	NA	AB_AB	-114.632327
2080	25	2080_x1	82.519	AB	-3.371944188	0	0.939250235	NA	AB_AB	-120.7601078
21424	25	21424_x1	16.266	AB	-4.20319721	0	0.212785797	NA	AB_AB	-117.4724779
2215	25	2215_x1	47.4	AB	-3.704254299	0	0.439128929	NA	AB_AB	-118.346496
22290	25	22290_x1	71.985	AB	-3.468057932	0	0.7014821	NA	AB_AB	-120.1697411
22818	25	22818_x1	16.266	AB	-3.936509167	0	0.318741284	NA	AB_AB	-120.6381923
23257	25	23257_x1	64.316	AB	-6.578540622	0.017721519	1	NA	AB_AB	-108.6566901
2411	25	2411_x1	63.125	AB	-3.409561726	0	0.818105968	NA	AB_AB	-120.1112449
24475	25	24475_x1	38.283	AB	-3.828199456	0.017964072	0.81596828	NA	AB_AB	-112.9197105
25046	25	25046_x1	103.435	AB	-3.964454385	0.018404908	0.58247573	NA	AB_AB	-110.3210053
26214	25	26214_x1	79.282	AB	-3.838378989	0.020408163	0.67916352	NA	AB_AB	-99.26147259
2626	25	2626_x1	16.054	AB	-4.561994528	0	0.12052917	NA	AB_AB	-107.5340679
27285	25	27285_x1	0.149	AB	-5.695948646	0	0.035799016	NA	AB_AB	-119.6517099
27528	25	27528_x1	104.012	AB	-3.75551987	0.018867925	1	NA	AB_AB	-107.3777167
27554	25	27554_x1	71.985	AB	-3.63712566	0	0.484956561	NA	AB_AB	-117.5928869
27805	25	27805_x1	59.627	AB	-4.084792662	0.01754386	0.490138567	NA	AB_AB	-115.9118413
2890	25	2890_x1	63.794	AB	-3.79221419	0.017647059	1	NA	AB_AB	-114.9353258
29236	25	29236_x1	112.536	AB	-3.298796319	0	0.93662407	NA	AB_AB	-111.7627136
31074	25	31074_x1	29.885	AB	-3.539614519	0	0.589286936	NA	AB_AB	-118.8683367
32253	25	32253_x1	0.149	AB	-6.157772611	0	0.022282346	NA	AB_AB	-124.9188972
3287	25	3287_x1	10.911	AB	-4.420468209	0	0.165979309	NA	AB_AB	-120.4356709
3339	25	3339_x1	50.614	AB	-4.087271586	0.01734104	0.492672218	NA	AB_AB	-117.282297
3396	25	3396_x1	16.65	AB	-5.129884897	0.018518519	0.114695943	NA	AB_AB	-110.8027893
3470	25	3470_x1	109.72	AB	-3.337548872	0	1	NA	AB_AB	-117.2933101
34875	25	34875_x1	11.794	AB	-6.842339598	0.008187135	0.106986573	NA	AB_AB	-124.1828486
34933	25	34933_x1	114.356	AB	-3.430033473	0	0.758421989	NA	AB_AB	-119.4452361
35700	25	35700_x1	31.448	AB	-5.715782345	0.008187135	0.490138567	NA	AB_AB	-123.0562914
38934	25	38934_x1	48.057	AB	-4.291975056	0.020547945	0.318989475	NA	AB_AB	-99.03209864
40473	25	40473_x1	3.384	AB	-4.777694684	0.039215686	0.254500293	NA	AB_AB	-99.67194256
40947	25	40947_x1	113.644	AB	-3.243933824	0	0.869049971	NA	AB_AB	-104.1565657
4103	25	4103_x1	103.13	AB	-3.397537988	0	0.817046489	NA	AB_AB	-118.7262602
41062	25	41062_x1	77.061	AB	-3.803927498	0.01754386	0.938894974	NA	AB_AB	-115.6309761
41068	25	41068_x1	38.823	AB	-3.337548872	0	1	NA	AB_AB	-117.2933101
41958	25	41958_x1	110.505	AB	-3.308695824	0	1	NA	AB_AB	-113.8320546
4233	25	4233_x1	23.868	AB	-3.322645418	0	0.608384107	NA	AB_AB	-97.37047244
42397	25	42397_x1	80.392	AB	-4.021353728	0.018072289	0.533544894	NA	AB_AB	-112.4290696
4251	25	4251_x1	12.235	AB	-4.201112349	0	0.209995187	NA	AB_AB	-116.0974321
42582	25	42582_x1	107.669	AB	-3.358307522	0	0.876330684	NA	AB_AB	-116.6275882
42684	25	42684_x1	21.051	AB	-4.365183867	0.01734104	0.321573937	NA	AB_AB	-117.5602093
42886	25	42886_x1	31.448	AB	-3.522353198	0	0.648393075	NA	AB_AB	-122.2834778
43518	25	43518_x1	82.956	AB	-3.518841825	0	0.584783499	NA	AB_AB	-116.1016421
43826	25	43826_x1	52.427	AB	-3.50065104	0	0.644542212	NA	AB_AB	-119.5158537
44970	25	44970_x1	44.958	AB	-3.929176977	0.017857143	0.642568809	NA	AB_AB	-113.7045194
45089	25	45089_x1	61.012	AB	-3.34685794	0	1	NA	AB_AB	-117.9890996
45277	25	45277_x1	103.691	AB	-3.862812199	0.017647059	0.758421989	NA	AB_AB	-115.0059238
45282	25	45282_x1	27.194	AB	-3.949198753	0.019354839	0.572845969	NA	AB_AB	-104.8376786
45663	25	45663_x1	14.334	AB	-4.067813114	0.01910828	0.471286103	NA	AB_AB	-106.3230698
4576	25	4576_x1	107.274	AB	-3.937652084	0.01744186	0.646483345	NA	AB_AB	-116.4486721
45840	25	45840_x1	95.081	AB	-3.784168442	0	0.398927147	NA	AB_AB	-120.4858516
46570	25	46570_x1	0.769	AB	-6.853035502	0	0.009756085	NA	AB_AB	-119.4358357
4691	25	4691_x1	114.7	AB	-3.489755602	0	0.642568809	NA	AB_AB	-118.1319973
47249	25	47249_x1	80.26	AB	-3.892827014	0.017751479	0.699797488	NA	AB_AB	-114.3520364
47512	25	47512_x1	39.239	AB	-3.968225574	0.018181818	0.584783499	NA	AB_AB	-111.6921827
47590	25	47590_x1	62.905	AB	-3.375283089	0	1	NA	AB_AB	-121.4499272
47640	25	47640_x1	84.107	AB	-4.018217442	0.018292683	0.531045449	NA	AB_AB	-111.0584527
47838	25	47838_x1	0.149	AB	-6.554411399	0	0.01416227	NA	AB_AB	-123.9425751
47852	25	47852_x1	116.349	AB	-6.29376429	0.009090909	0.195667547	NA	AB_AB	-111.8676209
48584	25	48584_x1	58.436	AB	-3.838378989	0.020408163	0.67916352	NA	AB_AB	-99.26147259
48743	25	48743_x1	3.858	AB	-5.776503838	0.01754386	0.054865182	NA	AB_AB	-117.6035524
48746	25	48746_x1	109.959	AB	-3.498002025	0	0.580129206	NA	AB_AB	-113.3348803
49371	25	49371_x1	117.385	AB	-3.736146449	0.020134228	0.934524985	NA	AB_AB	-100.5253193
4948	25	4948_x1	121.024	AB	-3.833638142	0.017751479	0.817046489	NA	AB_AB	-114.2928475
49547	25	49547_x1	0.149	AB	-6.463150501	0.017751479	0.024968665	NA	AB_AB	-116.9223599
50205	25	50205_x1	95.081	AB	-4.388732855	0.034883721	0.490138567	NA	AB_AB	-112.15398
50275	25	50275_x1	109.573	AB	-3.511516827	0	0.646483345	NA	AB_AB	-120.8996805
51574	25	51574_x1	114.036	AB	-3.418296638	0	0.757026167	NA	AB_AB	-118.0605383
52746	25	52746_x1	38.823	AB	-3.857718013	0.017857143	0.757026167	NA	AB_AB	-113.6330604
53078	25	53078_x1	0.149	AB	-6.007990786	0	0.025844388	NA	AB_AB	-122.709674
53202	25	53202_x1	30.733	AB	-4.067813114	0.01910828	0.471286103	NA	AB_AB	-106.3230698
53399	25	53399_x1	71.985	AB	-3.406509624	0	0.755605875	NA	AB_AB	-116.6757903
53960	25	53960_x1	90.369	AB	-3.410990648	0	0.692762349	NA	AB_AB	-113.2478689
54086	25	54086_x1	72.117	AB	-3.34685794	0	1	NA	AB_AB	-117.9890996
54355	25	54355_x1	71.985	AB	-3.468057932	0	0.7014821	NA	AB_AB	-120.1697411
54516	25	54516_x1	12.725	AB	-4.014409227	0	0.278612069	NA	AB_AB	-118.6566509
55033	25	55033_x1	103.843	AB	-3.993135676	0.02027027	0.509501589	NA	AB_AB	-100.0992459
55663	25	55663_x1	38.939	AB	-3.774193951	0.018292683	0.937790586	NA	AB_AB	-110.8144292
55906	25	55906_x1	0.149	AB	-6.834214182	0.017751479	0.016513415	NA	AB_AB	-117.2934236
5649	25	5649_x1	107.945	AB	-3.334209971	0	1	NA	AB_AB	-116.6034907
56618	25	56618_x1	59.29	AB	-4.207633047	0.019354839	0.375456888	NA	AB_AB	-105.0961129
57032	25	57032_x1	43.844	AB	-4.137544001	0.035294118	0.817046489	NA	AB_AB	-110.5466824
57172	25	57172_x1	13.23	AB	-6.613107973	0.008484848	0.13766165	NA	AB_AB	-119.8019267
57395	25	57395_x1	38.823	AB	-3.75551987	0.018867925	1	NA	AB_AB	-107.3777167
57525	25	57525_x1	64.055	AB	-3.76182871	0.01863354	1	NA	AB_AB	-108.7511249
