population_type DH
population_name CMUW10X_0001
distance_function kosambi
cut_off_p_value .0001
no_map_dist 15.0
no_map_size 2
missing_threshold .25
estimation_before_clustering yes
detect_bad_data yes
objective_function ML
number_of_loci 5052
number_of_individual 34

locus_name	CMUW10X01H_0009	CMUW10X01H_0011	CMUW10X01H_0012	CMUW10X01H_0013	CMUW10X01H_0016	CMUW10X01H_0019	CMUW10X01H_0020	CMUW10X01H_0021	CMUW10X01H_0023	CMUW10X01H_0024	CMUW10X01H_0030	CMUW10X01H_0031	CMUW10X01H_0035	CMUW10X01H_0044	CMUW10X01H_0047	CMUW10X01H_0058	CMUW10X01H_0062	CMUW10X01H_0063	CMUW10X01H_0064	CMUW10X01H_0067	CMUW10X01H_0068	CMUW10X01H_0069	CMUW10X01H_0072	CMUW10X01H_0073	CMUW10X01H_0074	CMUW10X01H_0077	CMUW10X01H_0079	CMUW10X01H_0080	CMUW10X01H_0083	CMUW10X01H_0085	CMUW10X01H_0086	CMUW10X01H_0087	CMUW10X01H_0093	CMUW10X01H_0095	
13025_x1	a	a	-	b	a	b	a	-	b	a	b	-	a	a	b	a	-	b	a	a	-	b	a	a	-	a	a	a	b	b	a	b	b	a	
49252_x1	a	b	b	a	a	a	b	a	a	a	a	a	b	a	b	b	a	a	b	b	a	a	a	-	a	b	b	a	a	a	b	a	-	a	
78077_x1	a	b	-	a	a	b	b	a	a	a	a	b	b	-	b	-	b	a	b	a	a	a	b	-	a	a	a	-	b	a	a	-	a	a	
37544_x1	b	a	-	b	a	a	b	a	a	a	b	a	-	a	b	a	b	a	b	a	a	a	a	b	a	a	a	a	a	-	b	a	a	a	
37879_x1	a	a	b	b	a	b	b	b	b	a	b	b	a	a	a	a	b	-	a	a	b	-	a	-	a	-	b	b	b	b	b	a	-	b	
21518_x1	a	b	a	a	a	a	b	b	-	a	a	-	b	b	b	a	b	a	b	b	a	-	a	b	b	b	b	b	a	a	b	a	b	a	
20091_x1	a	b	b	a	a	a	-	a	b	a	a	a	b	a	b	-	b	b	b	b	a	a	a	b	a	b	b	a	a	a	b	a	b	a	
32967_x1	-	b	b	b	a	b	b	-	a	b	a	a	a	a	a	b	b	b	a	b	-	b	-	-	-	a	b	b	b	b	-	a	a	b	
61716_x1	b	b	b	b	a	b	b	a	b	a	a	-	-	b	-	b	b	a	a	a	b	a	a	a	a	a	b	b	a	b	b	b	b	b	
7907_x1	b	b	b	b	b	b	b	b	b	b	b	b	b	a	a	a	a	a	b	b	a	a	b	-	a	b	b	b	b	b	b	b	b	b	
28805_x1	a	a	b	b	b	b	b	b	a	a	a	-	b	-	a	a	a	b	b	b	a	b	a	b	b	b	b	b	b	b	b	b	-	a	
44994_x1	b	a	b	b	a	a	a	b	b	b	b	a	b	a	a	-	a	a	b	b	b	a	-	a	b	a	a	a	a	-	b	b	a	a	
51841_x1	a	a	a	a	b	-	-	a	b	a	b	a	a	b	b	b	b	b	a	a	a	b	b	b	-	b	b	a	a	a	-	a	a	a	
3459_x1	-	b	a	a	b	a	a	a	a	a	-	a	a	-	a	-	a	b	a	b	a	a	b	-	-	a	b	a	b	a	b	b	b	a	
53861_x1	a	b	a	a	b	b	b	-	a	b	b	a	-	b	b	a	b	b	a	b	-	a	a	-	a	a	a	a	b	b	a	b	-	b	
46516_x1	b	b	b	b	b	b	-	-	b	b	a	-	a	a	b	b	b	b	a	a	b	-	a	a	a	a	b	a	a	b	-	a	a	b	
10827_x1	-	a	a	a	b	a	a	b	b	a	b	b	b	a	b	a	a	a	b	a	a	-	b	a	a	b	a	a	a	a	a	b	b	a	
31274_x1	b	-	a	a	b	a	a	-	b	b	b	b	b	-	b	a	a	a	b	a	a	-	-	a	-	b	a	a	a	a	a	b	b	a	
79153_x1	b	b	b	a	a	a	b	a	-	a	a	a	a	b	a	a	a	b	b	b	-	-	b	-	a	b	b	a	a	b	a	b	-	b	
33102_x1	a	b	a	b	a	a	a	a	a	b	a	a	a	a	-	b	a	b	a	a	b	a	a	a	a	b	a	-	b	b	b	a	a	a	
73887_x1	a	a	a	a	a	a	b	-	b	b	b	a	a	a	b	b	a	b	b	a	b	b	a	b	b	a	b	a	a	a	b	a	a	b	
41473_x1	b	a	b	b	b	b	-	b	a	b	b	a	b	b	b	a	b	-	a	b	b	-	-	-	b	a	-	a	b	b	b	b	b	b	
36580_x1	a	a	b	b	a	b	b	b	b	a	b	-	a	a	a	a	b	a	a	a	b	-	a	a	a	a	b	b	b	-	b	a	b	-	
11172_x1	b	b	b	a	b	a	b	a	b	b	a	b	b	b	b	a	b	a	a	a	a	-	b	a	b	a	a	a	b	a	b	b	a	a	
74112_x1	b	b	b	b	a	b	a	-	a	b	a	b	a	a	a	b	a	b	a	a	b	a	b	-	a	b	b	a	a	b	a	a	-	b	
10267_x1	a	b	a	-	a	a	a	a	b	a	a	b	-	b	-	a	b	a	b	-	-	b	a	b	a	b	b	b	a	a	b	a	a	b	
60120_x1	b	b	a	a	a	b	a	a	b	a	a	a	a	a	a	b	a	b	b	a	a	a	-	a	a	b	a	b	b	a	b	a	a	b	
59079_x1	b	b	b	b	a	-	-	b	b	b	a	b	b	-	b	a	a	b	a	b	b	b	b	a	a	b	b	b	b	b	a	a	b	a	
1653_x1	b	a	a	b	b	b	a	-	a	b	b	-	-	b	b	a	b	b	a	-	b	a	a	b	a	b	a	a	a	b	a	b	b	a	
51287_x1	a	a	a	b	-	a	-	a	-	a	a	a	b	b	a	a	a	a	-	b	-	-	b	a	b	a	b	b	b	-	a	a	a	b	
73308_x1	a	-	-	a	a	a	-	a	b	-	a	a	a	-	b	b	a	b	b	b	-	a	a	b	b	a	b	a	a	a	a	a	a	a	
35074_x1	a	a	a	a	b	a	-	b	a	b	-	a	b	a	b	a	a	b	b	b	a	b	b	-	b	b	a	a	b	a	a	a	a	a	
55429_x1	a	a	a	a	b	b	a	a	a	b	a	a	a	a	a	-	b	b	b	b	-	a	b	b	b	a	a	a	a	b	-	a	-	a	
32046_x1	b	a	a	a	a	b	a	b	a	-	a	a	b	-	b	a	b	a	a	a	b	a	a	a	a	a	b	a	b	-	a	b	-	b	
64536_x1	a	b	b	a	a	a	a	a	b	b	a	b	a	b	a	a	a	a	a	b	-	a	a	-	-	a	a	b	a	b	a	b	-	a	
15583_x1	b	b	-	b	b	b	a	a	b	b	a	a	a	b	a	-	-	b	b	b	-	b	a	b	b	b	a	b	b	-	a	a	a	b	
58189_x1	b	a	b	b	a	a	b	b	b	a	b	b	b	b	-	-	a	a	a	a	a	b	-	-	a	b	b	b	b	a	a	b	a	b	
62257_x1	-	b	a	b	b	a	b	a	b	b	b	b	-	a	a	a	b	b	b	a	a	b	a	-	b	a	a	a	b	a	b	a	a	a	
69050_x1	a	b	a	a	a	a	b	b	a	a	a	a	-	a	b	b	b	b	a	b	a	a	a	a	a	a	a	a	b	a	b	a	b	b	
77239_x1	a	a	b	a	-	a	a	a	b	a	a	a	b	b	b	-	b	a	-	b	a	b	a	-	b	b	b	b	b	b	b	b	-	a	
20962_x1	a	b	b	a	a	b	-	-	b	a	-	a	b	-	a	a	-	a	b	b	-	a	b	a	b	b	b	b	b	a	b	a	b	a	
60326_x1	a	a	a	b	b	a	-	-	a	b	b	b	b	a	b	a	b	a	a	a	-	b	b	b	b	a	a	b	b	a	b	a	a	a	
48146_x1	b	b	a	a	a	b	b	a	b	b	a	a	a	a	b	-	-	a	b	a	-	a	a	-	-	a	b	b	b	a	b	b	a	a	
69052_x1	-	b	a	a	b	a	-	a	b	b	b	b	b	b	a	a	-	b	-	b	-	a	b	a	b	a	a	b	a	b	b	b	a	b	
9945_x1	-	b	a	b	a	a	b	a	a	a	a	a	b	b	-	a	a	a	b	b	b	b	b	a	b	a	b	a	b	a	a	a	-	b	
27139_x1	b	b	b	b	a	b	b	b	a	-	a	-	a	b	a	-	b	b	b	a	b	b	a	b	b	a	b	a	b	a	-	a	b	b	
46059_x1	-	a	a	b	b	b	b	b	a	a	a	b	a	a	a	a	a	b	-	b	a	b	a	b	b	b	b	b	b	b	-	b	b	a	
33106_x1	b	b	b	a	b	a	-	a	a	b	a	-	b	b	a	-	a	a	b	b	a	a	b	b	a	b	b	b	a	a	b	a	a	b	
9026_x1	a	b	a	b	a	a	a	a	a	a	-	a	a	a	b	b	b	a	a	a	b	a	a	-	b	b	a	b	b	-	a	b	b	b	
15911_x1	b	a	b	b	b	a	b	a	a	b	a	a	b	b	-	a	a	b	a	-	-	b	a	-	-	a	a	b	b	a	b	a	b	a	
74048_x1	a	a	-	-	b	a	b	b	b	b	b	b	b	-	b	a	-	b	b	b	a	b	b	a	b	a	a	b	b	a	b	b	a	a	
63605_x1	b	a	a	a	b	b	-	b	a	b	-	a	b	a	b	a	a	a	b	a	a	-	b	-	a	b	b	b	b	-	b	b	a	a	
58513_x1	a	b	b	b	b	b	a	b	b	b	-	b	b	a	b	b	a	b	-	a	a	a	-	a	-	a	b	b	a	a	-	b	a	b	
56618_x1	a	a	a	b	b	b	a	b	a	a	a	a	b	b	-	b	-	b	-	b	b	a	a	-	-	a	a	a	b	b	b	a	a	a	
5892_x1	b	b	b	b	a	b	a	a	a	b	a	b	a	a	a	b	a	b	a	a	b	-	b	b	a	b	b	a	a	b	a	a	b	b	
488_x1	b	b	a	a	a	-	-	a	a	b	a	a	b	a	a	b	a	b	b	b	a	b	a	-	b	a	b	a	a	b	a	b	b	a	
48603_x1	a	b	b	a	b	a	-	b	a	a	b	a	b	b	a	-	b	-	a	b	a	-	b	-	b	a	a	a	b	a	b	a	a	a	
75751_x1	b	a	a	a	b	a	b	b	a	b	-	a	a	a	-	b	a	a	b	a	a	b	a	a	a	a	b	a	a	a	a	a	-	b	
64152_x1	-	b	b	a	b	a	a	a	b	b	b	b	-	a	b	a	-	b	b	b	b	-	b	b	b	b	a	a	b	b	a	a	a	b	
68103_x1	b	a	b	b	b	b	a	a	a	b	b	a	a	-	a	-	b	b	b	a	-	a	b	-	-	a	b	a	b	b	a	b	-	-	
8967_x1	b	a	a	-	b	b	a	b	b	b	b	a	a	-	a	a	b	a	a	a	b	b	b	a	b	a	a	b	b	b	a	b	a	b	
44420_x1	a	b	b	b	a	b	-	a	a	a	a	a	a	a	-	b	b	-	a	-	b	b	a	b	a	a	b	b	b	b	b	a	a	b	
12466_x1	b	b	b	b	a	b	b	-	a	b	a	-	a	b	a	a	b	b	b	a	b	b	-	b	b	a	b	a	b	a	a	a	b	b	
17803_x1	a	b	-	a	a	b	-	a	b	a	a	b	b	b	b	a	a	a	b	a	b	b	-	b	a	a	b	a	b	b	a	a	b	a	
54552_x2	a	a	b	b	b	b	b	b	b	b	-	b	b	b	b	a	b	a	b	b	b	b	a	b	a	b	b	b	b	b	a	b	b	b	
40856_x1	a	a	a	a	b	a	-	b	-	a	b	a	b	b	b	a	a	b	-	b	a	b	b	b	b	b	a	a	a	a	a	a	a	a	
63967_x1	-	a	a	b	b	b	b	b	a	a	b	a	a	-	a	b	-	b	b	b	b	b	-	b	a	b	b	a	a	b	a	a	-	b	
55011_x1	b	a	-	a	b	a	b	-	a	a	b	a	b	b	b	a	-	a	a	a	a	b	b	a	b	b	b	a	b	b	b	b	b	a	
52891_x1	a	b	-	a	a	b	a	b	b	a	b	-	a	a	a	b	b	a	b	a	a	a	b	b	a	b	b	a	a	b	a	b	a	b	
66134_x1	a	a	b	a	a	a	b	b	a	a	-	-	b	-	b	b	b	a	a	a	-	a	-	a	a	a	b	b	a	a	b	b	b	a	
1713_x1	-	a	a	a	b	b	b	b	a	b	b	a	b	b	b	a	b	a	b	a	a	b	b	-	a	b	b	b	b	b	b	b	b	a	
14470_x1	a	b	a	b	a	a	-	a	a	b	a	a	a	a	b	b	a	b	a	a	-	-	a	a	a	b	a	b	b	b	b	a	a	a	
78737_x1	b	b	b	b	a	b	b	b	a	b	a	-	a	b	a	a	b	b	b	a	b	b	-	b	b	a	b	a	b	-	-	a	b	b	
57034_x1	b	a	a	-	b	b	a	b	a	a	b	a	b	a	b	-	b	a	a	b	b	a	-	-	-	a	a	a	b	b	a	b	-	b	
3369_x1	b	b	b	a	b	a	a	a	b	b	b	b	a	-	b	a	a	b	b	b	b	b	-	b	b	b	a	a	b	b	-	a	a	b	
46916_x1	-	b	a	b	b	b	a	a	b	a	b	b	b	a	b	b	a	b	b	a	-	a	b	b	b	b	b	b	-	-	a	a	-	a	
46391_x1	b	b	-	b	a	b	-	a	b	b	a	-	a	a	a	b	a	b	b	b	b	a	-	b	a	a	b	b	a	a	a	b	a	b	
19797_x1	a	a	b	b	a	b	-	b	b	a	b	-	a	a	b	a	b	b	a	a	b	b	a	a	b	a	a	a	b	b	a	b	b	a	
23661_x1	b	b	a	a	b	b	b	a	a	a	-	-	b	a	a	-	b	a	b	-	b	-	-	b	-	b	a	a	a	a	-	a	b	b	
67325_x1	a	a	a	b	a	-	-	b	a	a	a	a	-	b	a	b	b	a	-	a	a	a	-	-	a	a	b	b	a	a	b	b	b	a	
32607_x1	a	a	a	b	b	a	b	a	a	a	b	a	a	a	a	b	b	a	a	-	a	b	a	a	b	b	a	a	b	a	a	b	b	b	
57430_x1	b	a	b	a	b	b	-	b	b	a	-	b	-	b	-	-	b	a	b	b	-	b	b	b	b	a	b	-	a	a	a	a	b	b	
3508_x1	b	b	b	a	a	-	-	a	a	b	b	b	a	a	b	a	b	a	a	a	-	b	b	-	b	a	b	b	a	a	a	a	b	b	
66710_x1	a	b	a	-	b	a	a	a	a	-	a	-	a	b	a	b	a	-	a	a	b	a	b	b	b	a	b	b	b	b	b	a	-	b	
56816_x1	b	a	a	b	b	a	b	a	-	a	b	b	-	a	a	a	b	b	b	a	a	a	a	b	b	b	a	a	b	a	b	a	a	a	
17979_x1	b	b	b	a	b	a	b	b	b	a	b	-	b	-	a	b	b	a	a	a	a	b	-	a	b	b	b	a	b	a	a	a	b	a	
77059_x1	b	b	a	b	b	b	a	a	a	b	a	b	b	a	a	b	a	a	b	a	a	-	a	b	a	a	b	b	a	b	b	a	a	b	
48804_x1	b	a	b	b	-	b	-	-	-	b	a	b	b	b	b	a	b	a	b	a	b	-	a	-	-	b	a	b	a	b	a	a	a	b	
58210_x1	a	a	a	a	b	b	b	-	a	b	-	b	a	a	b	a	b	b	-	a	a	b	-	-	b	b	a	b	b	a	a	b	b	a	
52945_x2	a	b	a	a	b	b	a	b	b	b	b	a	a	-	b	a	b	b	b	b	b	a	b	b	b	b	b	b	b	b	b	b	b	a	
52945_x1	b	b	b	b	a	b	b	b	a	a	b	b	b	-	a	b	a	b	a	a	a	b	b	b	a	a	a	b	a	b	a	a	b	b	
17028_x1	b	a	a	a	b	a	b	-	a	a	a	-	a	b	a	a	b	a	b	-	-	b	b	-	a	a	a	a	b	b	-	a	b	a	
27811_x1	b	-	b	b	b	b	-	-	a	a	a	b	-	a	a	a	a	b	b	b	a	-	b	b	b	b	a	b	a	b	a	b	b	a	
7755_x1	a	a	b	-	a	b	-	a	-	a	a	-	a	a	a	b	b	a	a	-	-	a	b	-	a	b	b	b	a	a	a	b	-	b	
49361_x1	a	a	b	a	a	a	b	b	a	a	b	-	b	a	b	b	b	b	a	a	a	b	-	a	a	a	b	a	a	a	a	b	b	a	
1150_x1	b	a	a	-	b	a	b	a	a	b	a	a	b	a	b	b	-	b	a	a	-	b	a	b	a	a	a	a	a	b	a	b	a	b	
45083_x1	a	a	b	b	a	b	b	b	b	a	b	-	a	a	a	a	b	-	a	a	b	a	a	a	a	a	b	b	b	-	a	a	-	b	
12625_x1	b	a	a	-	a	-	a	a	b	b	a	b	-	a	b	a	a	a	b	a	b	a	a	b	a	b	b	b	a	b	a	b	b	b	
49425_x1	-	a	b	a	b	b	b	b	b	-	b	b	b	b	a	a	b	a	b	b	a	-	b	b	b	a	b	a	a	a	a	b	b	b	
30646_x1	b	b	b	a	a	a	b	b	a	b	b	b	a	-	-	a	a	a	a	a	a	b	b	b	b	a	b	b	a	a	a	a	b	b	
61973_x1	-	a	a	b	b	b	b	b	a	a	b	a	a	a	a	b	a	b	b	b	b	b	b	b	a	b	b	a	a	b	a	a	b	b	
7283_x1	a	b	-	a	b	a	b	a	a	a	a	a	b	b	a	-	b	a	b	-	a	b	-	a	a	a	a	b	a	b	b	b	a	b	
52460_x1	a	a	a	a	b	a	-	a	a	a	a	-	a	a	a	b	b	a	b	a	a	a	a	b	a	a	a	a	a	a	b	b	a	b	
77991_x1	a	-	b	a	b	b	b	a	a	b	b	-	a	b	-	a	-	b	b	a	b	-	b	b	b	b	a	b	a	b	a	-	b	a	
16673_x1	a	a	-	a	b	b	b	b	b	b	b	a	a	b	a	a	b	a	a	b	b	a	a	a	a	a	a	b	a	a	-	a	a	a	
32090_x1	-	b	a	a	a	b	a	-	-	a	b	-	-	a	a	b	b	a	b	a	a	a	b	b	a	b	b	a	a	b	a	b	a	b	
51383_x1	a	b	b	b	a	-	b	a	b	a	a	a	b	b	b	-	b	-	b	b	b	a	-	b	-	b	a	a	b	a	b	b	b	a	
61198_x1	a	a	-	a	b	a	b	a	a	a	-	b	b	a	a	a	b	b	a	a	b	b	b	a	b	b	a	b	b	a	b	a	a	a	
48592_x1	b	a	b	a	a	a	a	a	b	b	a	b	a	-	b	a	a	b	b	a	b	-	-	b	b	b	b	b	a	b	a	a	-	b	
16804_x1	a	a	b	b	b	-	a	b	a	a	b	b	a	b	-	a	a	a	a	a	b	a	b	a	a	b	a	b	b	a	b	a	a	b	
66801_x1	b	a	a	b	b	a	-	a	a	b	a	b	-	a	b	-	a	b	-	a	-	b	a	-	a	a	a	a	a	b	a	b	a	b	
72141_x1	-	b	b	b	a	b	b	a	a	-	a	a	a	a	a	b	-	b	a	b	b	-	a	b	a	a	b	b	b	b	b	a	a	b	
30390_x1	a	-	a	b	a	b	a	b	a	b	b	a	b	b	a	b	a	a	a	b	b	a	a	a	a	a	b	a	b	b	b	a	-	a	
64911_x1	b	b	b	b	a	-	a	b	b	b	-	b	a	b	a	b	-	a	a	a	b	b	-	-	a	b	a	a	b	a	a	b	-	a	
76744_x1	a	b	a	a	a	a	-	-	a	a	b	-	a	a	b	a	a	b	a	b	b	-	a	a	b	b	b	b	b	a	a	a	a	a	
18554_x1	b	b	b	b	b	a	b	b	b	b	a	b	b	b	b	-	a	a	b	a	-	a	a	a	-	b	b	a	b	a	b	b	a	a	
70657_x1	a	b	a	b	b	b	-	b	b	b	a	-	a	-	-	b	b	a	b	a	b	b	a	b	b	a	b	b	b	a	b	a	a	a	
20044_x1	a	b	a	a	a	a	a	a	a	a	a	a	b	a	b	b	a	-	b	-	a	a	a	b	a	b	b	a	a	a	-	a	b	a	
39631_x1	a	b	b	-	a	b	-	b	b	a	b	-	b	b	a	a	b	a	b	b	a	a	-	-	b	b	b	b	b	a	b	a	b	a	
52877_x1	a	a	b	b	b	b	a	b	a	a	b	b	a	b	b	a	a	a	a	a	b	-	b	a	a	b	a	b	b	a	b	a	a	b	
44159_x1	b	b	a	a	b	a	-	a	a	a	b	a	a	a	-	a	b	b	a	-	-	-	a	b	-	a	a	a	a	-	a	-	b	a	
40334_x1	-	a	b	b	a	b	-	-	b	b	b	b	a	b	a	a	a	a	b	a	b	b	b	b	a	b	b	b	a	b	a	b	a	a	
5238_x1	a	a	b	b	a	a	-	b	b	b	a	b	a	b	b	b	a	-	a	b	a	-	-	-	a	a	b	b	b	b	b	b	-	a	
65804_x1	b	a	b	a	-	b	b	a	a	-	a	a	b	a	b	b	a	b	a	a	-	b	a	b	a	a	b	a	a	b	a	b	a	b	
33397_x1	a	a	-	b	a	a	b	a	b	b	b	a	-	a	-	a	b	b	a	a	a	a	a	a	a	a	a	b	a	-	-	a	a	a	
59361_x1	a	-	-	b	b	a	-	b	a	b	b	b	b	-	-	a	b	a	a	b	a	b	a	b	b	a	b	a	a	b	a	b	b	a	
70651_x1	b	b	a	a	a	b	-	b	b	-	-	-	a	-	a	a	b	b	b	b	a	b	b	a	a	b	b	b	a	a	-	a	b	b	
75994_x1	a	a	a	-	a	b	a	-	a	b	a	b	b	-	a	b	a	b	b	b	b	a	b	a	a	b	b	a	b	b	b	b	a	b	
31770_x1	a	a	-	a	b	a	b	-	b	a	-	a	a	-	a	a	b	b	a	-	b	a	b	a	-	b	a	a	a	b	a	b	b	a	
16047_x1	a	a	a	b	b	a	b	a	b	b	b	a	a	-	b	b	b	a	a	b	-	b	a	b	b	b	b	a	b	b	b	a	a	b	
52128_x1	a	a	a	a	b	a	b	b	b	b	b	-	-	b	a	-	b	b	a	b	a	a	b	a	-	b	b	a	b	b	b	b	a	b	
55372_x1	a	-	-	a	b	a	b	a	b	b	b	b	b	b	a	a	a	b	a	b	a	a	b	a	b	a	a	b	a	b	b	b	a	b	
55449_x1	-	b	a	a	a	a	-	a	b	b	a	a	b	-	a	b	-	b	b	b	a	-	-	b	b	a	b	a	a	b	a	b	b	a	
39170_x1	b	b	b	b	b	a	b	a	b	b	b	b	a	a	a	a	a	a	b	b	b	b	a	a	a	b	b	a	a	b	b	b	b	a	
5055_x1	b	b	a	a	b	a	a	a	a	a	a	-	b	b	a	a	b	b	b	a	-	b	b	a	a	b	b	a	a	a	b	a	b	a	
11643_x1	a	a	b	a	b	a	-	a	b	a	b	a	a	b	b	b	b	b	-	a	a	-	b	b	a	b	b	a	a	a	a	a	a	a	
67287_x1	-	a	a	a	a	b	-	a	b	a	b	a	b	b	b	b	b	b	b	b	a	a	a	a	b	b	a	b	a	a	b	b	a	a	
26339_x1	b	b	b	a	b	a	b	a	b	b	a	a	b	b	a	b	b	b	b	b	a	a	a	b	-	a	b	b	b	a	-	-	a	-	
58890_x1	a	a	b	a	a	b	a	b	b	a	a	a	a	b	b	b	a	a	a	b	-	b	b	a	a	a	b	b	a	b	a	b	b	b	
18744_x1	a	b	b	b	a	b	a	a	b	b	a	b	a	a	a	b	a	b	b	-	b	a	a	-	a	a	a	b	a	a	-	a	a	b	
65860_x1	b	a	b	b	a	a	a	b	b	-	-	a	b	-	b	b	a	a	b	b	b	a	-	a	b	a	a	a	a	b	-	b	a	a	
21119_x1	-	b	b	a	a	a	a	a	b	b	b	-	b	b	b	b	-	a	a	a	-	a	b	a	a	a	a	a	a	a	a	a	a	b	
62048_x1	b	-	a	a	-	b	a	a	b	a	a	a	a	a	a	-	a	-	b	a	b	a	-	a	a	b	a	b	b	a	b	a	a	b	
49470_x1	a	b	b	b	a	a	a	a	b	a	a	-	b	a	b	a	b	a	b	-	b	b	-	-	a	a	b	a	a	b	-	b	a	-	
27189_x1	b	a	b	b	-	a	b	a	a	b	-	a	b	b	-	a	a	b	a	b	-	b	a	a	b	a	a	b	b	a	b	a	b	a	
26899_x1	b	a	b	b	a	b	a	-	a	a	a	a	a	-	b	-	b	a	b	a	-	b	-	b	a	b	b	a	b	a	a	-	-	a	
65934_x1	b	a	a	a	b	a	b	b	a	b	-	-	-	b	a	b	a	b	a	b	a	a	a	-	b	b	a	a	b	a	b	a	b	b	
50943_x1	b	b	b	b	a	b	-	a	-	b	a	-	a	b	a	a	b	b	-	a	-	b	-	b	b	a	b	b	b	a	a	a	b	b	
6918_x1	a	b	a	a	b	a	b	b	a	a	a	-	b	a	-	b	b	b	a	b	a	a	a	a	b	a	a	a	b	a	b	a	b	b	
Oke_U2040-77_x1	a	a	a	a	a	a	a	b	a	b	a	b	b	b	a	b	b	b	b	b	b	a	b	a	b	b	b	a	b	b	b	a	a	-	
48822_x1	-	a	b	b	b	-	b	b	a	b	b	a	a	a	b	b	-	b	a	b	a	a	b	-	b	a	a	a	b	-	-	b	b	a	
85287_x1	a	b	b	a	b	b	b	b	a	a	a	-	-	a	b	b	b	b	a	a	a	-	a	-	a	b	b	b	b	b	a	b	b	b	
43799_x1	b	b	b	b	a	-	b	-	b	b	b	b	b	-	b	a	-	b	-	a	b	b	a	a	-	b	b	b	b	b	-	a	-	b	
45746_x1	a	b	-	a	b	a	b	b	a	a	a	-	b	a	b	b	b	-	a	b	-	a	a	a	a	a	a	a	b	a	b	a	-	b	
11477_x1	a	b	a	b	a	a	b	b	b	a	a	-	b	b	a	b	-	a	a	-	-	-	a	b	b	b	a	-	b	a	b	-	b	a	
55371_x1	a	b	a	a	b	a	-	b	a	a	a	-	a	-	b	-	-	b	b	b	-	-	a	a	b	b	a	b	b	a	b	a	b	b	
35317_x1	b	b	b	b	a	b	-	a	a	b	a	b	a	a	a	b	a	b	a	a	b	-	b	-	a	b	b	a	a	-	a	a	b	b	
15110_x1	b	b	a	b	b	b	-	b	a	a	b	a	b	a	-	b	b	b	b	a	a	b	b	-	a	b	a	a	b	a	b	a	a	b	
59327_x1	a	a	a	a	a	a	-	b	a	b	a	a	b	b	a	a	a	b	b	b	a	a	b	b	b	b	a	b	b	a	a	b	b	b	
12318_x1	b	a	a	a	a	a	a	-	b	b	b	-	-	-	b	b	a	-	b	-	b	-	a	b	b	a	b	a	a	b	b	a	a	b	
72938_x1	a	b	b	a	a	a	a	a	b	a	a	a	b	b	-	a	b	a	b	a	b	b	a	b	a	b	b	b	a	a	b	a	a	b	
45277_x1	b	a	-	a	-	a	-	b	-	b	b	b	a	a	-	b	a	a	a	-	a	b	b	a	-	a	b	b	a	a	-	a	a	a	
71023_x1	b	b	b	a	b	b	-	a	b	b	a	-	a	a	a	b	a	b	b	a	b	b	a	b	b	a	a	a	b	a	-	b	a	a	
82839_x1	b	b	a	a	b	b	-	-	-	a	b	a	-	b	a	b	b	b	a	b	a	-	a	-	b	b	a	b	b	-	b	a	b	b	
19441_x1	-	a	a	a	b	a	a	a	b	a	b	a	b	a	b	b	a	a	-	b	a	a	b	a	a	b	a	b	a	b	-	b	a	a	
45929_x1	b	a	-	a	a	a	a	a	b	a	a	b	-	-	a	a	a	b	b	a	-	b	b	b	b	b	b	b	a	b	b	a	b	a	
75163_x1	b	a	b	a	a	b	a	a	b	a	a	a	a	a	b	b	a	b	b	b	b	b	a	a	b	b	b	a	a	-	a	b	a	b	
41772_x1	b	b	a	-	b	a	a	a	a	b	a	-	b	-	b	b	a	b	b	b	a	b	b	-	b	b	a	a	a	a	a	b	a	a	
49251_x1	b	b	a	a	b	b	b	a	b	b	b	-	b	b	b	b	-	a	a	a	b	-	b	b	a	b	a	a	b	-	a	b	a	a	
73317_x1	-	b	b	a	b	a	-	a	b	b	a	-	-	b	b	a	b	a	-	a	a	a	b	a	b	a	-	a	b	a	b	b	a	a	
29040_x1	b	a	a	b	a	b	a	a	b	b	a	-	b	a	b	a	-	-	a	b	-	-	b	b	a	a	b	a	a	b	a	b	a	a	
9324_x1	b	b	a	b	a	a	a	b	b	a	a	-	b	a	a	b	a	a	a	b	-	a	a	-	a	a	b	a	b	a	b	a	a	b	
64207_x1	a	a	-	b	a	b	-	b	a	a	a	a	b	b	a	b	b	a	a	a	a	a	a	a	a	-	b	b	a	a	b	b	b	a	
4500_x1	-	b	-	a	a	b	a	b	b	a	-	-	a	a	a	-	b	a	b	a	a	a	b	b	-	-	b	a	a	b	a	-	a	b	
42640_x1	a	a	b	b	a	a	-	a	b	b	a	-	b	-	b	a	b	a	b	a	b	b	b	b	a	a	b	a	a	b	a	b	a	a	
57351_x1	-	b	-	b	a	a	a	-	a	b	b	-	a	a	-	b	a	a	b	b	-	a	a	b	a	b	a	b	a	a	-	a	b	b	
75689_x1	b	a	a	a	-	a	a	b	-	b	-	b	b	b	a	-	b	-	b	a	-	a	b	-	b	b	b	a	b	b	b	a	a	-	
33620_x1	b	b	b	a	a	a	a	a	-	b	b	a	a	-	b	b	b	a	-	a	b	a	-	-	a	a	a	a	a	a	a	a	a	b	
44602_x1	b	a	b	b	a	b	-	b	a	b	b	a	b	-	a	-	a	b	a	b	-	-	a	a	a	a	b	a	b	-	b	a	b	a	
