population_type DH
population_name CMUW10X_0009
distance_function kosambi
cut_off_p_value .0001
no_map_dist 15.0
no_map_size 2
missing_threshold .25
estimation_before_clustering yes
detect_bad_data yes
objective_function ML
number_of_loci 5774
number_of_individual 31

locus_name	CMUW10X09H_0009	CMUW10X09H_0014	CMUW10X09H_0021	CMUW10X09H_0023	CMUW10X09H_0028	CMUW10X09H_0030	CMUW10X09H_0031	CMUW10X09H_0034	CMUW10X09H_0035	CMUW10X09H_0036	CMUW10X09H_0037	CMUW10X09H_0038	CMUW10X09H_0039	CMUW10X09H_0043	CMUW10X09H_0044	CMUW10X09H_0045	CMUW10X09H_0049	CMUW10X09H_0058	CMUW10X09H_0059	CMUW10X09H_0060	CMUW10X09H_0062	CMUW10X09H_0067	CMUW10X09H_0068	CMUW10X09H_0069	CMUW10X09H_0073	CMUW10X09H_0076	CMUW10X09H_0077	CMUW10X09H_0081	CMUW10X09H_0083	CMUW10X09H_0084	CMUW10X09H_0093	
55104_x1	b	b	a	b	a	a	a	a	a	a	a	a	-	b	-	a	a	a	b	b	a	b	b	a	b	b	b	b	a	a	b	
63031_x1	a	b	b	b	b	a	b	b	a	-	a	a	b	-	a	a	b	b	a	-	b	a	a	a	b	a	a	a	-	b	a	
62110_x1	a	a	b	a	b	b	b	a	a	a	b	b	a	b	a	a	a	a	a	b	a	b	a	a	a	a	b	b	b	b	a	
32772_x1	b	a	b	b	a	a	a	a	b	-	-	a	a	b	a	a	a	a	a	a	b	b	b	a	a	b	b	a	b	a	a	
73508_x1	b	b	b	b	-	a	b	b	-	-	a	b	b	b	-	a	a	b	b	a	b	a	a	-	b	b	-	a	b	b	b	
66481_x1	b	b	a	a	-	a	a	a	-	a	b	-	a	b	a	b	b	b	a	b	b	a	a	b	a	a	a	a	a	a	a	
47017_x1	a	a	b	b	b	b	a	b	b	a	-	-	a	-	-	a	a	a	b	a	a	a	b	b	b	a	b	a	b	b	b	
13519_x1	a	a	a	b	a	b	a	b	a	a	b	-	a	b	a	-	b	b	b	b	b	a	b	a	b	b	a	a	b	b	a	
51236_x1	a	b	b	a	b	a	b	a	a	a	b	b	a	b	b	b	a	b	b	b	b	a	a	b	b	b	a	a	a	a	a	
7032_x1	b	b	a	b	b	-	a	b	-	a	a	b	b	a	b	b	b	a	a	a	a	a	a	b	a	b	a	b	a	b	a	
9858_x1	a	b	b	a	b	b	a	b	a	b	a	-	b	b	a	a	b	b	b	b	-	a	b	-	a	a	a	b	a	b	a	
7942_x1	-	b	b	b	a	a	b	a	b	b	a	b	-	a	a	-	-	a	a	b	a	-	b	a	b	b	a	a	a	a	b	
31613_x1	a	a	a	a	a	a	a	a	a	a	a	b	a	b	b	b	a	a	a	b	b	a	b	a	a	a	a	b	a	a	a	
27173_x1	a	b	b	b	-	a	b	b	-	b	-	-	a	-	-	a	b	b	a	a	b	b	b	b	b	a	-	a	a	b	a	
70715_x1	b	-	a	b	b	b	a	b	a	b	a	-	b	b	a	b	b	b	b	a	b	a	a	a	b	a	b	a	b	b	a	
28991_x1	b	b	b	a	b	b	a	a	-	-	b	b	a	a	a	b	b	a	a	b	a	b	b	a	a	-	a	b	a	a	b	
21529_x1	a	a	a	a	b	a	b	b	a	b	-	a	a	-	-	-	a	b	a	b	b	a	b	a	b	-	b	a	b	b	a	
23162_x1	b	a	b	a	a	a	b	b	a	a	-	a	b	a	b	a	a	a	a	b	-	b	a	a	b	b	a	a	a	a	a	
49563_x1	a	a	a	a	a	b	b	b	a	a	a	b	a	b	a	a	a	a	b	a	b	a	b	a	b	b	a	b	a	a	a	
30762_x1	b	a	a	a	b	-	a	b	a	-	b	-	a	b	a	b	a	-	b	a	b	a	a	b	a	a	a	b	b	b	a	
11064_x1	b	b	a	b	b	b	b	a	-	b	a	a	a	b	b	-	a	b	a	a	b	a	b	a	b	a	b	b	a	a	a	
14845_x1	a	b	b	b	a	b	b	b	-	a	b	-	a	a	b	b	a	b	b	b	b	b	b	-	a	b	a	b	b	a	a	
51226_x1	b	a	b	b	a	b	b	b	-	b	a	-	a	a	-	-	a	b	b	b	b	b	a	-	a	a	a	a	a	-	a	
40886_x1	a	b	a	b	b	b	a	a	a	a	a	-	b	a	a	-	b	a	a	b	a	a	b	a	a	b	b	a	a	a	a	
57923_x1	a	a	b	a	-	a	b	b	b	b	-	b	a	a	a	a	b	b	a	a	b	a	a	-	a	a	a	a	b	b	a	
53836_x1	-	a	a	b	a	b	a	a	-	-	b	b	a	-	a	b	a	b	a	a	b	a	a	a	b	b	-	b	a	a	a	
53228_x1	-	b	b	a	b	-	a	a	b	b	a	a	-	a	a	-	b	a	b	b	b	a	a	-	a	a	b	b	a	b	a	
19184_x1	-	a	b	b	b	b	b	b	b	b	a	a	b	a	a	-	b	b	b	a	a	b	a	a	b	b	b	a	b	b	b	
71214_x1	b	a	a	a	b	b	a	a	a	a	a	a	b	a	a	b	a	a	b	b	a	a	a	a	a	b	a	b	b	a	b	
61538_x1	b	b	b	a	b	b	a	b	b	b	b	a	a	b	b	a	b	b	b	b	b	a	b	b	b	a	b	b	b	b	a	
15196_x1	b	a	a	a	a	b	b	a	a	-	a	a	a	b	b	a	a	b	b	a	a	a	b	b	a	b	a	a	-	a	b	
58743_x1	b	b	a	b	a	b	a	b	a	b	b	b	b	a	a	b	a	a	b	a	a	a	a	a	b	b	a	b	b	-	a	
50359_x1	a	b	b	b	a	a	a	a	a	a	a	-	a	a	b	a	b	b	a	b	b	b	a	a	b	a	b	a	b	a	b	
17825_x1	b	a	b	a	a	a	b	b	-	a	b	b	b	a	b	b	b	b	b	a	a	b	a	b	b	a	a	b	a	b	a	
37616_x1	a	a	a	b	a	b	a	a	a	a	b	b	a	b	a	a	b	b	a	b	-	b	a	a	a	a	a	a	b	b	a	
56857_x1	b	a	a	b	a	b	a	a	a	a	a	a	b	a	a	b	a	a	b	b	a	a	a	b	a	b	a	b	b	a	b	
65349_x1	a	a	-	a	b	b	b	b	a	a	a	a	b	b	-	b	a	b	a	b	a	b	a	a	a	a	a	a	a	a	b	
17030_x1	a	-	a	b	b	a	b	b	b	b	b	b	a	b	b	a	b	b	a	b	a	a	a	b	b	b	-	a	b	a	b	
71978_x1	a	b	a	b	a	b	b	a	b	b	b	b	a	-	b	b	b	b	b	a	a	a	b	a	b	a	a	b	b	b	b	
54583_x1	b	a	a	a	a	a	a	b	a	a	a	a	b	b	a	a	b	a	b	a	b	b	b	a	a	a	a	a	-	a	b	
35574_x1	a	a	a	a	a	b	b	b	a	a	a	a	b	b	a	a	a	b	a	b	a	b	a	a	a	b	b	a	a	b	b	
42222_x1	a	a	b	a	b	b	b	a	b	a	a	a	b	b	b	b	a	b	-	a	b	-	a	b	b	a	b	a	b	b	a	
41315_x2	a	a	a	b	b	a	a	a	b	a	-	-	a	b	b	b	a	-	a	a	b	a	b	b	a	a	-	b	a	-	a	
76671_x1	b	a	b	a	a	a	b	b	a	a	b	-	-	a	b	a	a	a	-	b	a	b	a	a	b	b	a	a	a	a	a	
63362_x1	b	b	a	a	b	a	b	b	-	b	b	b	-	a	b	b	b	b	a	a	b	a	b	b	b	a	b	b	b	b	b	
84181_x1	a	a	b	b	b	b	b	b	-	b	a	a	b	a	b	a	b	a	-	a	a	b	b	a	b	b	b	a	b	b	b	
43993_x1	-	b	a	b	-	a	a	a	-	a	-	a	a	a	a	-	b	b	b	b	-	b	b	b	a	b	-	a	b	b	b	
72358_x1	b	b	b	b	-	b	a	a	b	a	b	b	-	b	a	b	b	a	b	a	a	b	a	b	a	a	b	b	a	a	b	
65262_x1	a	a	b	a	a	b	a	b	b	a	b	a	-	b	a	b	a	b	b	b	b	a	b	b	a	b	b	a	b	a	b	
48264_x1	a	a	b	a	b	a	b	a	b	a	a	a	a	b	b	a	b	b	a	b	b	b	b	b	a	a	b	a	a	a	b	
40652_x1	a	b	-	a	b	a	b	b	a	a	a	a	b	b	-	a	b	a	b	b	a	b	b	b	a	a	b	a	b	b	b	
82530_x1	-	a	a	a	b	b	b	b	a	-	a	-	b	b	a	b	-	b	a	b	a	-	a	a	a	a	-	a	b	a	b	
53360_x1	a	a	b	a	a	b	b	b	b	-	-	a	a	a	a	a	b	b	a	a	a	a	a	b	a	a	a	a	b	b	a	
55602_x1	a	a	a	b	b	a	b	a	a	a	a	a	b	b	a	a	b	a	a	b	b	b	a	b	a	b	a	a	b	a	b	
60575_x1	b	b	a	b	-	b	a	b	b	a	b	a	b	b	b	b	a	b	b	b	b	a	b	b	b	-	b	b	a	b	a	
28960_x1	b	a	a	a	b	a	a	b	a	-	b	b	b	a	b	a	a	a	a	a	-	b	b	b	a	b	a	a	b	a	a	
4611_x1	a	a	b	-	a	-	a	a	a	a	-	a	a	b	b	-	b	a	b	a	a	b	a	b	a	b	-	b	b	b	a	
62360_x1	b	a	a	b	a	a	a	a	a	a	a	a	-	b	a	-	a	a	b	a	a	b	a	b	b	a	b	a	b	b	a	
25126_x1	-	a	a	a	a	b	a	b	a	-	b	a	b	b	b	b	b	a	a	b	a	a	a	a	a	a	b	a	b	b	a	
40564_x1	a	b	a	a	a	b	b	a	-	b	a	a	-	b	a	a	a	b	a	b	a	b	a	a	a	b	b	a	a	b	b	
33002_x1	a	a	a	-	b	b	b	b	b	-	b	-	a	a	-	a	a	a	b	b	a	a	a	a	b	a	b	b	b	a	b	
63819_x1	-	b	-	-	a	a	a	a	a	b	a	b	-	a	a	-	a	a	b	b	a	b	a	b	b	a	b	a	b	b	b	
12672_x1	a	-	b	-	a	a	a	b	b	b	a	b	a	a	b	a	a	a	a	b	b	a	b	a	b	b	a	b	a	a	a	
2722_x1	-	-	a	a	a	b	a	a	b	-	a	-	b	a	a	a	b	a	a	a	a	b	a	a	a	a	-	b	b	-	b	
12089_x1	a	a	a	a	b	a	b	b	a	a	a	a	a	b	a	-	b	a	-	a	a	a	a	b	b	a	-	a	a	-	a	
47974_x1	a	b	a	b	a	b	-	b	-	a	a	a	b	a	b	b	b	b	b	b	-	a	a	b	b	a	b	b	a	b	b	
17003_x1	a	b	b	-	a	-	b	a	b	-	-	b	b	a	a	b	a	a	a	b	b	b	a	a	b	a	b	b	a	b	a	
9171_x1	b	b	a	b	b	-	a	b	-	b	b	-	b	a	b	-	a	a	a	a	b	a	b	a	b	b	b	b	b	a	a	
10685_x1	b	a	a	b	a	a	a	a	b	a	b	a	a	a	b	b	a	b	a	b	b	b	b	b	a	b	b	a	b	b	b	
19036_x1	b	b	a	a	a	a	b	b	b	b	a	a	b	a	b	b	b	b	b	a	b	a	b	b	b	b	a	a	a	a	b	
60345_x1	a	a	a	b	a	-	b	b	-	a	-	a	b	b	a	a	b	b	a	a	b	a	a	a	b	b	b	b	a	a	a	
53097_x1	a	a	a	b	b	a	b	a	a	-	a	-	b	b	a	a	b	a	a	b	b	b	a	b	a	b	a	a	b	a	b	
27492_x1	b	-	b	b	b	a	a	b	b	a	b	b	-	a	b	b	b	a	b	a	b	a	b	b	b	a	a	b	b	a	a	
65673_x1	a	a	a	a	b	-	b	b	b	a	b	-	-	b	b	b	a	b	b	b	a	b	b	-	b	a	-	a	b	a	b	
56229_x1	b	a	b	-	a	a	a	-	a	a	-	-	b	b	-	b	b	b	b	b	b	b	a	-	b	b	b	b	a	a	b	
54280_x1	a	b	b	b	-	-	b	a	b	-	a	a	a	b	a	b	b	b	b	b	b	a	a	a	b	a	-	b	-	b	b	
4587_x1	a	b	a	b	a	b	a	b	-	b	-	-	b	b	a	a	a	a	b	a	b	b	b	a	b	a	b	b	a	a	b	
50093_x1	b	a	a	a	a	a	a	b	a	a	a	a	a	b	a	b	b	a	b	a	b	b	b	a	a	a	a	a	b	a	b	
19061_x1	-	b	a	a	-	a	-	b	-	a	b	b	b	b	-	a	a	b	b	a	b	a	b	a	a	b	-	b	b	b	a	
72406_x1	-	a	a	a	a	a	a	a	a	-	b	-	b	a	-	-	b	a	b	a	b	a	a	b	a	a	a	a	a	a	a	
15528_x1	a	a	-	b	b	b	a	b	-	-	a	b	b	a	a	b	a	a	a	b	a	a	a	b	a	b	-	a	a	b	a	
42415_x1	a	b	b	a	b	-	a	b	-	b	a	a	b	b	a	-	b	b	b	b	a	a	b	b	a	a	a	b	a	b	a	
77563_x1	a	a	a	a	b	b	a	a	b	b	a	b	-	-	-	b	a	a	b	b	a	b	a	b	a	b	-	a	a	-	a	
4383_x1	a	a	a	a	b	a	b	a	-	a	a	b	b	b	b	a	a	a	b	b	a	b	b	b	b	a	-	a	b	b	a	
26160_x1	b	b	a	b	b	a	b	b	b	-	-	b	b	a	-	a	a	b	a	b	b	a	b	a	b	a	b	a	a	a	b	
3285_x1	b	b	-	b	a	-	a	b	a	b	-	b	b	a	a	b	a	a	b	a	a	a	a	a	b	b	a	b	b	b	a	
82627_x1	b	a	a	b	-	a	a	a	-	a	a	-	b	a	a	a	b	b	a	a	a	a	b	a	a	b	-	a	b	b	a	
16798_x1	a	a	b	a	-	b	b	a	b	a	a	a	-	a	b	-	a	b	a	a	a	b	b	-	b	b	a	a	b	b	a	
60215_x1	b	b	a	b	a	a	a	b	b	-	a	b	b	b	b	-	a	a	a	b	a	a	b	b	a	b	b	a	a	b	a	
67345_x1	b	b	a	b	a	b	a	b	a	b	b	a	b	b	b	b	a	b	b	b	a	a	a	a	a	a	b	a	b	b	a	
5377_x1	b	a	a	b	a	b	a	a	a	b	b	b	a	a	b	b	b	b	a	-	b	a	a	a	a	b	-	b	a	a	a	
957_x1	a	b	b	b	a	a	a	a	b	a	b	b	a	a	a	b	a	a	a	b	b	b	a	a	b	-	b	b	a	b	a	
36710_x1	a	b	b	b	a	a	a	a	-	a	a	a	-	a	b	a	b	b	a	b	b	b	a	a	a	a	b	a	b	a	b	
48540_x1	b	b	a	-	a	a	a	a	a	a	a	a	b	b	a	a	a	a	b	b	a	b	b	a	b	b	b	b	a	a	b	
76731_x1	a	b	b	b	b	b	b	-	b	a	-	b	-	a	b	b	-	a	a	-	a	b	b	a	a	b	-	a	b	-	a	
48199_x1	a	b	b	a	-	b	b	b	-	b	a	-	b	b	b	b	b	b	b	b	b	a	a	a	a	b	-	a	a	a	a	
78611_x1	b	b	b	b	a	a	a	a	a	-	a	-	b	b	-	b	b	b	a	a	b	b	b	b	a	b	a	a	a	b	a	
52378_x1	b	b	a	a	b	a	-	b	b	b	b	a	a	b	b	-	b	b	a	b	a	b	b	a	a	b	-	a	b	b	a	
13492_x1	a	a	b	b	b	-	b	b	b	a	a	b	b	a	a	b	a	a	a	b	a	b	a	-	a	a	b	b	b	b	b	
11007_x1	-	b	a	-	-	a	b	a	b	a	-	a	a	b	b	a	b	b	b	a	b	b	b	a	b	a	a	b	b	a	b	
77331_x1	a	b	a	a	b	-	b	b	a	a	a	b	b	a	b	-	b	b	b	b	a	a	a	b	b	a	b	b	a	b	b	
6571_x1	a	a	b	b	b	a	b	b	b	b	b	a	a	a	a	b	a	a	a	a	a	b	a	a	a	a	a	a	a	b	b	
9465_x2	a	a	b	a	a	a	b	a	a	b	a	b	a	a	a	a	b	a	a	a	a	b	a	a	a	a	a	a	b	a	b	
5534_x1	-	a	a	a	a	b	a	a	b	-	b	a	-	a	-	b	a	a	b	b	a	b	b	b	b	b	b	b	b	a	b	
78265_x1	a	b	b	b	a	a	a	b	-	a	b	b	-	a	a	b	b	a	a	b	b	b	a	a	b	a	b	b	a	b	a	
20825_x1	b	b	a	b	a	b	-	b	-	b	b	a	-	b	b	b	a	b	a	b	a	a	a	a	a	a	b	a	b	b	a	
59937_x1	a	a	b	a	a	b	b	a	b	a	b	-	a	a	b	a	a	a	a	b	a	b	b	b	a	b	a	b	a	a	b	
11137_x1	b	a	a	b	b	a	a	a	a	b	a	a	b	b	a	b	b	a	a	a	a	a	b	b	b	a	b	a	b	b	b	
584_x1	a	b	b	b	a	a	a	b	a	a	a	b	a	a	a	a	b	a	a	b	b	b	a	a	b	a	b	b	a	b	a	
11368_x1	b	a	b	a	a	a	b	b	-	a	a	a	b	b	a	b	b	a	b	b	b	b	b	b	b	a	a	b	b	b	b	
17549_x1	a	a	b	b	b	b	a	b	-	b	a	b	-	a	a	b	a	a	a	b	a	a	a	b	a	b	b	a	a	b	a	
48793_x1	-	b	b	a	b	b	a	a	a	a	b	-	b	a	a	a	b	b	b	a	a	a	a	b	b	b	a	a	a	b	b	
50990_x1	b	b	a	b	b	b	b	a	b	b	a	a	a	b	b	a	a	b	b	a	b	a	b	a	b	a	b	b	-	a	a	
76875_x1	a	a	a	b	b	b	a	b	b	a	b	-	a	-	a	a	a	a	b	a	a	a	a	a	b	-	b	a	b	b	b	
71644_x1	-	b	b	b	b	a	a	a	b	b	b	-	-	a	b	-	b	b	b	b	-	-	b	a	a	a	-	b	b	a	b	
3517_x1	b	a	b	b	a	b	b	a	-	a	b	a	b	b	a	b	b	b	b	b	a	a	a	a	b	a	b	a	a	b	b	
69016_x1	b	b	b	-	-	a	a	a	b	a	a	b	a	a	-	a	b	b	a	b	a	b	-	a	a	b	b	a	b	b	b	
45459_x1	a	b	b	a	b	a	b	b	b	b	b	b	a	b	b	-	b	b	a	a	b	b	b	b	b	a	b	a	a	b	a	
62951_x1	a	a	b	b	a	b	b	b	b	b	a	a	b	a	-	a	a	a	b	a	-	b	b	-	b	b	-	b	b	b	b	
8753_x1	b	b	a	b	a	a	a	a	a	a	a	a	a	b	b	a	a	a	b	b	a	b	b	a	b	b	b	b	a	a	b	
29851_x1	b	a	a	a	a	a	b	b	b	b	-	b	a	a	b	b	a	a	b	a	a	b	a	a	a	-	a	a	a	b	b	
59928_x1	a	a	b	a	b	a	a	a	b	a	-	b	b	b	a	a	a	a	a	b	a	b	a	a	b	b	a	b	b	a	a	
23606_x1	b	b	b	b	a	a	b	b	a	a	a	-	b	b	b	a	a	b	b	a	b	a	a	b	b	b	b	a	b	b	b	
61041_x1	b	a	b	-	a	b	a	a	a	a	b	a	b	a	a	-	a	a	b	a	b	b	b	a	a	a	b	b	a	b	a	
45158_x1	b	b	a	b	b	a	b	b	b	-	a	a	b	a	b	a	a	b	b	a	a	a	b	-	a	b	a	b	b	a	b	
12147_x1	a	b	a	b	b	a	a	a	a	b	b	-	b	a	-	a	a	b	a	a	-	a	a	a	a	b	b	a	a	a	a	
20094_x1	b	b	a	a	a	a	a	b	-	a	-	a	b	b	b	b	a	b	a	a	b	a	a	a	b	a	-	b	a	a	a	
50585_x1	b	b	b	a	b	a	-	a	-	-	a	-	b	a	-	a	a	a	-	a	a	b	a	b	a	a	b	b	a	a	b	
55778_x1	a	b	b	a	b	b	b	b	b	a	-	a	a	a	b	a	b	b	b	a	b	a	b	a	b	b	b	b	a	a	a	
66005_x1	a	b	a	b	b	b	-	a	a	a	a	a	b	a	a	-	b	a	a	b	-	a	b	a	a	b	b	a	a	a	a	
20053_x1	a	b	-	-	a	b	-	a	-	a	-	b	b	b	a	a	b	b	b	b	b	-	b	b	b	b	b	b	b	-	a	
63759_x1	b	a	b	a	a	b	a	a	a	a	a	a	b	a	a	-	a	a	b	b	b	b	b	a	a	a	b	a	a	b	a	
48801_x1	b	b	a	b	b	b	b	a	a	a	a	a	b	a	a	b	a	b	a	a	b	b	a	-	b	b	a	a	a	-	b	
72667_x1	a	b	a	b	b	b	-	a	-	b	a	a	a	a	b	a	b	a	a	b	a	a	b	a	b	b	b	a	a	a	a	
17366_x1	a	b	a	b	b	b	a	a	a	a	b	a	b	b	a	a	b	b	a	b	a	a	b	b	b	a	b	a	b	a	a	
3009_x1	a	a	a	a	a	a	b	a	a	a	b	a	a	a	-	-	b	a	a	-	a	a	a	a	a	b	a	b	-	a	b	
66924_x1	b	b	a	b	b	a	a	b	a	b	a	b	b	b	a	b	b	b	b	a	b	a	a	a	a	a	a	a	b	b	a	
10001_x1	a	a	b	a	b	a	b	a	-	-	a	-	a	b	-	a	b	b	-	-	-	b	b	b	a	a	b	a	a	a	b	
47805_x1	-	b	a	b	b	b	b	a	-	a	a	a	a	a	a	b	b	b	a	a	b	-	a	b	a	b	a	a	a	b	b	
54240_x1	-	-	a	a	b	a	a	a	-	b	a	a	b	b	a	a	b	a	a	a	a	a	a	b	b	a	b	a	a	b	b	
29291_x1	a	b	b	a	a	a	a	b	a	b	b	-	b	a	a	a	b	b	a	b	b	b	b	b	b	b	a	b	a	b	b	
12534_x1	a	b	a	b	b	b	a	a	-	-	a	b	a	b	a	b	b	b	b	a	-	-	b	b	a	a	b	b	b	b	b	
27005_x1	b	a	a	a	-	-	-	a	-	-	b	-	a	b	b	-	a	a	b	a	a	a	b	b	b	b	a	b	a	a	b	
9333_x1	a	a	b	b	a	b	a	a	a	a	b	b	a	b	a	-	b	b	a	-	b	b	a	b	b	a	b	a	b	b	a	
71089_x1	a	a	b	a	a	a	a	b	b	-	-	b	-	b	-	a	a	a	b	b	a	a	b	a	b	-	b	b	b	a	a	
14094_x1	-	a	b	a	b	b	b	a	b	a	-	a	a	a	b	b	a	b	a	a	a	b	b	a	b	b	a	a	b	b	a	
6674_x1	b	a	a	b	a	a	a	b	b	b	a	b	b	-	b	a	a	a	a	b	a	a	b	b	a	b	b	a	a	b	a	
2067_x1	a	a	b	b	a	b	-	a	a	-	b	b	a	a	a	b	b	b	b	b	a	b	a	b	b	a	a	b	b	b	a	
74133_x1	a	a	b	a	a	b	a	a	a	a	b	b	b	b	a	-	b	a	a	b	b	b	a	b	b	a	b	a	a	b	a	
45970_x1	b	a	-	a	b	a	a	b	-	b	b	b	a	a	b	-	b	a	b	b	a	a	b	a	a	a	a	b	b	a	a	
72747_x1	a	a	a	b	b	b	b	b	b	-	b	a	-	b	b	-	b	b	a	a	b	b	b	a	a	b	a	b	a	a	a	
4527_x1	a	a	a	a	b	b	b	b	b	a	b	a	-	a	a	a	a	a	b	b	a	a	a	a	b	a	b	b	b	a	b	
56128_x1	a	b	b	-	a	a	a	a	b	a	a	a	a	a	b	a	b	b	a	b	b	b	b	-	b	b	b	a	b	b	b	
65437_x1	b	b	a	b	b	b	-	b	b	a	b	b	b	b	b	b	a	b	b	b	a	-	b	b	b	b	b	b	a	b	a	
25071_x1	b	a	b	a	b	b	-	b	a	b	a	a	b	b	b	a	a	a	a	a	a	a	a	a	b	a	a	b	a	a	a	
77979_x1	-	a	a	a	a	b	a	a	a	a	a	a	b	a	a	b	a	a	b	b	a	a	a	a	a	b	a	b	b	a	b	
3635_x1	b	a	a	b	a	b	a	a	b	b	b	b	a	a	a	b	a	b	a	a	b	a	a	a	b	b	-	b	a	a	a	
22185_x1	b	a	a	b	a	-	b	a	a	-	-	-	b	a	a	a	a	a	a	b	a	b	a	b	a	a	a	b	b	a	b	
58090_x1	a	-	a	b	b	a	-	a	a	a	a	a	b	b	a	a	b	a	a	b	b	b	a	b	a	b	a	a	b	a	b	
66928_x1	a	b	a	b	b	a	-	b	b	a	b	a	a	a	a	b	a	b	a	a	b	a	b	a	a	a	a	a	a	a	a	
49793_x1	b	a	a	b	b	-	a	a	a	a	b	a	a	a	a	a	a	a	a	a	a	b	b	b	b	a	a	b	b	-	b	
37573_x1	a	-	a	b	b	a	b	a	b	-	b	b	b	a	a	b	a	a	a	b	b	b	a	a	b	a	b	b	a	a	a	
70821_x1	b	b	a	a	a	a	-	b	a	a	-	a	b	b	b	b	a	b	a	a	b	a	a	a	b	a	b	b	a	a	a	
5762_x1	a	a	a	a	b	b	b	b	b	b	b	a	a	a	a	a	a	a	a	b	a	a	a	a	b	a	-	b	b	a	b	
9526_x1	a	b	b	b	b	a	-	b	a	a	b	a	a	-	b	b	a	b	b	b	b	-	b	b	b	b	b	a	a	a	a	
11112_x1	b	a	b	-	a	a	b	b	b	-	-	-	b	a	b	b	b	b	b	a	a	b	a	b	b	a	a	b	a	b	a	
10700_x1	b	a	a	b	a	a	b	b	a	-	b	b	a	-	b	b	a	b	a	a	a	b	b	a	b	b	a	a	b	a	b	
71906_x1	b	a	a	a	a	b	a	a	-	b	a	b	b	a	a	a	b	a	a	a	a	b	a	a	a	a	a	b	b	b	b	
79018_x1	a	a	b	b	-	b	b	a	b	b	a	b	a	a	a	b	b	a	b	b	a	b	b	b	a	b	a	a	b	b	b	
28826_x1	a	a	-	a	b	b	a	a	a	a	b	a	b	a	a	b	b	b	b	b	b	b	a	a	b	a	-	b	b	a	b	
61593_x1	b	-	a	-	b	a	a	a	-	a	b	a	-	a	a	a	a	a	a	a	-	b	b	b	b	a	a	b	b	b	b	
15684_x1	a	a	a	-	-	b	a	a	b	b	b	-	a	a	a	b	b	a	a	b	a	b	b	a	a	a	a	b	a	a	a	
61045_x1	a	b	a	a	-	b	-	a	a	b	a	-	a	b	-	-	a	b	a	b	a	b	a	a	a	-	-	a	a	b	b	
76655_x1	b	a	b	a	a	-	a	a	a	a	a	a	b	-	a	b	a	a	b	b	b	b	b	a	a	a	b	b	a	b	a	
13690_x1	b	b	a	a	b	a	a	b	b	b	b	-	a	-	b	a	b	b	a	-	-	b	b	a	a	b	a	a	b	-	a	
54193_x1	b	a	a	a	-	-	b	a	a	b	-	a	-	b	b	a	b	b	b	a	a	a	b	b	a	b	-	a	b	a	b	
77797_x1	a	b	b	a	b	b	b	a	b	a	a	b	a	a	b	b	a	a	-	a	a	b	b	a	a	b	a	a	b	b	a	
5649_x1	a	b	a	b	-	b	-	a	a	a	-	a	a	a	a	a	a	a	b	a	b	-	a	b	b	b	a	a	a	b	a	
7420_x1	-	a	a	a	a	b	-	b	a	b	b	a	b	b	b	-	a	a	a	b	-	-	a	a	a	a	b	a	b	b	a	
63022_x1	a	b	b	b	b	a	b	a	b	a	a	b	a	a	a	-	a	b	b	a	-	-	b	b	b	b	a	b	a	a	b	
9259_x1	a	b	b	-	b	b	a	b	-	-	a	a	b	b	a	-	b	b	b	b	a	a	b	-	a	a	a	b	a	b	a	
48833_x1	a	b	b	a	b	a	b	b	a	a	b	b	a	b	b	b	a	b	b	b	b	a	a	b	b	b	b	a	a	a	a	
2147_x1	b	b	a	b	b	b	a	b	a	b	a	b	a	b	-	b	b	b	b	a	b	a	b	a	b	a	b	a	b	a	a	
32967_x1	-	a	b	b	b	-	b	b	a	-	b	b	b	b	b	a	b	b	a	a	a	a	a	a	a	b	-	a	a	b	a	
1885_x1	b	b	b	a	b	a	a	a	b	a	a	a	a	-	a	a	a	b	b	b	a	a	a	a	a	b	b	a	b	b	b	
37009_x1	a	a	b	a	a	a	-	a	b	-	-	a	a	a	b	a	a	a	a	b	a	b	b	-	a	b	-	b	a	a	b	
63492_x1	a	a	a	a	-	b	a	a	b	b	b	-	a	a	a	-	b	a	a	b	-	b	b	a	a	a	a	b	a	a	a	
48090_x1	b	a	a	b	a	b	a	a	b	b	b	b	a	a	a	b	a	b	a	-	b	a	a	a	b	b	a	b	a	a	a	
50652_x1	a	a	b	a	-	b	a	a	a	a	b	b	a	b	a	-	b	a	a	b	b	b	a	b	b	a	-	a	a	b	a	
71141_x1	a	a	-	a	a	a	b	a	-	-	b	a	b	a	b	a	a	a	a	b	a	b	a	b	a	b	a	b	a	a	b	
5470_x1	b	a	-	a	a	b	a	a	b	a	-	-	a	a	a	b	b	a	a	b	a	b	a	b	a	-	a	a	a	a	a	
65937_x1	b	a	b	a	a	b	a	a	a	a	a	a	b	a	a	b	a	a	b	a	b	b	b	a	a	a	b	b	a	b	a	
79131_x1	a	-	b	a	b	b	b	b	b	b	b	b	a	a	b	a	b	b	a	b	b	a	b	a	a	b	-	b	a	a	b	
14988_x1	a	a	a	b	a	a	a	a	a	a	b	b	b	a	a	-	a	a	b	b	a	b	a	b	b	a	a	a	a	a	a	
2141_x1	b	b	b	-	a	-	a	b	-	-	b	a	b	b	b	-	a	b	b	b	a	a	a	-	b	a	a	a	a	b	a	
