contig	locus	stacks_CatID	stacks_SNP	LG	cM	pi_within	dxy	BSname	prob_bayescan	log10(PO)_bayescan	qval_bayescan	alpha_bayescan	Fst_bayescan	mlog10(qval)_bayescan	Fst_weir	locnum	cpvals	zscore	reject_null_LFMM	fdr_pval_LFMM	mlog10(fdr_pval)_LFMM	cM_pad	cM_padded
c37429	37429	23559.0	23559_61	14.0	53.22	0.00333863341194	0.00341557160684	9122.0	0.066507	-1.1472	0.88807	-0.0072697	0.02835	0.0515528006453	0.0173115	9122.0	0.816003727853	0.249383	False	0.997092304798	0.0012646354609	1716.59	1769.81
c11892	11892	1678.0	1678_50	14.0	53.22	0.00494740040675	0.00527235237836	9093.0	0.10191	-0.9451	0.75772	0.057006	0.03091	0.120491249408	0.0599838	9093.0	0.348000039788	1.00581	False	0.976586299802	0.0102893725791	1716.59	1769.81
c78280	78280	57597.0	57597_59	14.0	53.22	0.00419295163097	0.00409351620955	9117.0	0.10691	-0.92187	0.72597	-0.087833	0.026861	0.139081325724	-0.0190412	9117.0	0.922203001642	0.104666	False	0.997931050083	0.000899464326885	1716.59	1769.81
c32373	32373	19320.0	19320_54	14.0	53.22	0.00125807926267	0.00133029759187	9105.0	0.071807	-1.1115	0.88181	0.0054791	0.028853	0.0546249804471	0.0372199	9105.0	0.720756740871	0.383094	False	0.997092304798	0.0012646354609	1716.59	1769.81
c5109	5109	35095.0	35095_47	14.0	53.22	0.005232317284	0.0053350892651	9088.0	0.065507	-1.1543	0.88875	-0.017915	0.027994	0.0512203862622	0.0092854	9088.0	0.221851224868	-1.30927	False	0.91386489606	0.0391180047394	1716.59	1769.81
c77662	77662	57095.0	57095_70	14.0	53.22	0.00174283186495	0.00174142017071	9147.0	0.070707	-1.1187	0.88365	0.0095034	0.028939	0.0537197182083	0.0115057	9147.0	0.341989587091	1.01842	False	0.976586299802	0.0102893725791	1716.59	1769.81
c44717	44717	29653.0	29653_84	14.0	53.22	0.0044302938782	0.00517677771371	9176.0	0.43204	-0.11879	0.18333	0.51086	0.054929	0.736766461561	0.110264	9176.0	0.367549403649	-0.965724	False	0.977007116794	0.0101022727469	1716.59	1769.81
c54841	54841	38257.0	38257_61	14.0	53.22	0.00511657658153	0.00517916117805	9124.0	0.070207	-1.122	0.88436	-0.0054626	0.028376	0.0533709089836	0.0136227	9124.0	0.124005150592	-1.64854	False	0.816103960825	0.0882545143629	1716.59	1769.81
c64610	64610	46500.0	46500_12	14.0	53.22	0.00481384061349	0.00476148972656	9014.0	0.090409	-1.0026	0.81638	-0.045208	0.02756	0.0881076433436	-0.00435868	9014.0	0.37493678937	-0.950924	False	0.978618727286	0.00938647764317	1716.59	1769.81
c36633	36633	22901.0	22901_15	14.0	53.22	0.00472041917984	0.00466902645302	9019.0	0.094209	-0.98293	0.79964	-0.051846	0.027425	0.0971054895104	-0.0081668	9019.0	0.95054085113	-0.066478	False	0.997931050083	0.000899464326885	1716.59	1769.81
c67109	67109	78624.0	78624_21	14.0	53.22	0.00388788736785	0.00388494297931	9030.0	0.073007	-1.1037	0.87924	-0.022301	0.027951	0.0558925624134	0.013452	9030.0	0.965856533349	-0.0458768	False	0.997931050083	0.000899464326885	1716.59	1769.81
c18703	18703	7682.0	7682_47	14.0	53.22	0.00342109444651	0.00353666990752	9086.0	0.077908	-1.0732	0.86535	-0.025479	0.027967	0.0628082019862	0.0293766	9086.0	0.152339943419	-1.53401	False	0.856123919117	0.0674633690917	1716.59	1769.81
c51258	51258	35230.0	35230_77	14.0	53.22	0.0042769438067	0.00432911423324	9158.0	0.070507	-1.12	0.88391	-0.014861	0.028104	0.0535919527394	0.0038148	9158.0	0.468584146004	0.776787	False	0.995928532621	0.00177182523288	1716.59	1769.81
c54437	54437	37911.0	37911_33	14.0	54.06	0.0102163229719	0.0104524362413	9060.0	0.075908	-1.0854	0.872	-5.9806e-05	0.028702	0.0594835150674	0.0252924	9060.0	0.880514554479	-0.161102	False	0.997931050083	0.000899464326885	1716.59	1770.65
c39989	39989	25647.0	25647_77	14.0	54.06	0.0118201915158	0.0120901541419	9157.0	0.069307	-1.128	0.88552	-0.017607	0.028004	0.0528016255619	0.0159747	9157.0	0.808637144184	-0.259561	False	0.997092304798	0.0012646354609	1716.59	1770.65
c58567	58567	41432.0	41432_47	14.0	54.06	0.00440769885434	0.00518653256307	9089.0	0.93659	1.1694	0.011433	1.2321	0.096452	1.94183979651	0.124959	9089.0	0.469776933583	-0.774705	False	0.995928532621	0.00177182523288	1716.59	1770.65
c47846	47846	32327.0	32327_81	14.0	54.06	0.00549829475131	0.00555423735651	9169.0	0.072407	-1.1076	0.88052	0.0063076	0.028748	0.0552607750846	0.0222497	9169.0	0.96586151673	-0.0458701	False	0.997931050083	0.000899464326885	1716.59	1770.65
c73407	73407	53657.0	53657_58	14.0	54.06	0.00344940143861	0.00386718687093	9115.0	0.35804	-0.25358	0.22761	0.40996	0.049362	0.642808661216	0.0875433	9115.0	0.268905884193	-1.18491	False	0.948419910004	0.0229993375345	1716.59	1770.65
c65766	65766	47439.0	47439_59	14.0	54.06	0.00534538928607	0.00533701275502	9116.0	0.078808	-1.0678	0.86212	-0.017429	0.028209	0.0644322797546	0.0163223	9116.0	0.602090593178	0.558806	False	0.995928532621	0.00177182523288	1716.59	1770.65
c61007	61007	43491.0	43491_51	14.0	55.54	0.00297583302068	0.00317083773673	9099.0	0.063406	-1.1694	0.88969	-0.0045336	0.028377	0.0507612908178	0.0361639	9099.0	0.927091898535	0.0980696	False	0.997931050083	0.000899464326885	1716.59	1772.13
c41259	41259	26715.0	26715_41	14.0	56.03	0.0051179572475	0.00532941183132	9074.0	0.075008	-1.091	0.87432	-0.014414	0.028286	0.0583295870465	0.0275541	9074.0	0.370250675063	0.960291	False	0.977007116794	0.0101022727469	1716.59	1772.62
c49014	49014	33305.0	33305_92	14.0	56.03	0.00436440645978	0.00449456561322	9201.0	0.068607	-1.1328	0.8863	-0.010199	0.028225	0.0524192506957	0.0217803	9201.0	0.0266707446812	-2.37532	False	0.487403707441	0.312111171673	1716.59	1772.62
c48081	48081	32526.0	32526_55	14.0	57.02	0.00328077960004	0.00331181930064	9108.0	0.068807	-1.1314	0.88608	-0.023582	0.027876	0.0525270659345	0.0156644	9108.0	0.996082235771	-0.00526251	False	0.999997234972	1.20083805599e-06	1716.59	1773.61
c239	239	12255.0	12255_83	14.0	57.02	0.00507251237607	0.00544970009337	9173.0	0.081508	-1.0519	0.85233	-0.018727	0.028264	0.0693922251498	0.0423877	9173.0	0.650929166133	0.484936	False	0.995928532621	0.00177182523288	1716.59	1773.61
c73417	73417	53666.0	53666_61	14.0	57.02	0.0132445854278	0.013069193374	9126.0	0.09801	-0.96393	0.78048	-0.06796	0.027163	0.107638221366	-0.0146929	9126.0	0.232824124401	1.27872	False	0.924659294826	0.034018260379	1716.59	1773.61
c88092	88092	66088.0	66088_26	14.0	57.02	0.0126967781238	0.0133185649445	9042.0	0.09981	-0.95516	0.77029	0.058389	0.030951	0.113345740167	0.0677643	9042.0	0.512226514952	-0.702397	False	0.995928532621	0.00177182523288	1716.59	1773.61
c906	906	66850.0	66850_63	14.0	57.02	0.00232463088287	0.00258226130529	9132.0	0.069007	-1.1301	0.88584	0.026741	0.029376	0.0526447130927	0.0970177	9132.0	0.873348400997	-0.170844	False	0.997812014992	0.000951270878414	1716.59	1773.61
c31128	31128	18264.0	18264_23	14.0	57.02	0.00645083607259	0.00660964411678	9033.0	0.078408	-1.0702	0.86339	-0.0040459	0.028672	0.0637929857585	0.0253392	9033.0	0.323192719653	-1.0588	False	0.975321149666	0.0108523580832	1716.59	1773.61
c46207	46207	30927.0	30927_29	14.0	57.02	0.0140539167186	0.0150163875979	9054.0	0.068507	-1.1334	0.88639	0.012307	0.028953	0.0523751521749	0.0396966	9054.0	0.976452711417	0.0316342	False	0.997931050083	0.000899464326885	1716.59	1773.61
c45975	45975	30729.0	30729_71	14.0	57.02	0.00506326034487	0.00534132090159	9149.0	0.091909	-0.99477	0.80978	0.037508	0.030234	0.091632953669	0.0527171	9149.0	0.581523356787	-0.590706	False	0.995928532621	0.00177182523288	1716.59	1773.61
c77971	77971	57357.0	57357_70	14.0	57.02	0.0051585347114	0.00524426641634	9148.0	0.075508	-1.0879	0.87304	-0.029447	0.027881	0.058965857805	0.0106081	9148.0	0.561745515764	0.621883	False	0.995928532621	0.00177182523288	1716.59	1773.61
c50531	50531	34619.0	34619_88	14.0	57.02	0.0129724852316	0.0134041129757	9185.0	0.069607	-1.126	0.88524	-0.01463	0.028142	0.052938970494	0.0398344	9185.0	0.346215211184	1.00954	False	0.976586299802	0.0102893725791	1716.59	1773.61
c44952	44952	29851.0	29851_25	14.0	57.02	0.00393523808174	0.0040542345539	9040.0	0.076508	-1.0817	0.8701	-0.031071	0.02787	0.0604308313441	0.0024563	9040.0	0.880760419789	0.160768	False	0.997931050083	0.000899464326885	1716.59	1773.61
c40885	40885	26406.0	26406_20	14.0	57.02	0.00106715567312	0.00110539717775	9028.0	0.11841	-0.87187	0.63847	0.08839	0.033119	0.194859504259	0.0260994	9028.0	0.0916679603594	-1.80768	False	0.765896927558	0.115829672671	1716.59	1773.61
c49517	49517	33751.0	33751_50	14.0	57.02	0.00302201077931	0.00323079296694	9097.0	0.12691	-0.83755	0.57378	0.10031	0.033376	0.24125459384	0.063333	9097.0	0.606904867893	0.551411	False	0.995928532621	0.00177182523288	1716.59	1773.61
c72260	72260	52717.0	52717_76	14.0	57.02	0.00415158677541	0.00437787627884	9156.0	0.086909	-1.0215	0.83141	0.046393	0.030328	0.0801847562086	0.051305	9156.0	0.0672443677561	-1.96134	False	0.698293899337	0.155961752168	1716.59	1773.61
c46368	46368	31054.0	31054_40	14.0	57.02	0.00432537948383	0.00542620106574	9073.0	0.9856	1.8353	0.00243	1.4412	0.11388	2.6143937264	0.131804	9073.0	0.395891479981	-0.909895	False	0.985127846014	0.00650740481652	1716.59	1773.61
c27288	27288	15003.0	15003_9	14.0	57.02	0.00101269222727	0.00102478974674	9008.0	0.073907	-1.098	0.87709	-0.013909	0.028357	0.0569558405018	0.00627326	9008.0	0.704470829865	0.406506	False	0.997092304798	0.0012646354609	1716.59	1773.61
c48200	48200	32636.0	32636_45	14.0	57.02	0.00276702580857	0.00279096648655	9082.0	0.091009	-0.99947	0.81375	-0.054356	0.027386	0.0895089984238	-0.00420709	9082.0	0.229057084328	1.28909	False	0.918090303947	0.0371145992159	1716.59	1773.61
c39671	39671	25398.0	25398_57	14.0	57.02	0.00457174323382	0.00471440133485	9111.0	0.077908	-1.0732	0.86535	-0.024904	0.027994	0.0628082019862	0.0108238	9111.0	0.734450037217	-0.36355	False	0.997092304798	0.0012646354609	1716.59	1773.61
c33832	33832	20547.0	20547_36	14.0	57.02	0.00427817822994	0.00442218441407	9063.0	0.071007	-1.1167	0.88317	-0.0048124	0.028476	0.053955691716	0.026654	9063.0	0.877282579528	0.165494	False	0.997931050083	0.000899464326885	1716.59	1773.61
c54696	54696	38127.0	38127_89	14.0	57.02	0.00194487670561	0.00199883513814	9188.0	0.073807	-1.0986	0.87735	0.019766	0.029274	0.056827119581	0.0287952	9188.0	0.325997441931	-1.05268	False	0.97626807904	0.0104309105493	1716.59	1773.61
c49185	49185	33460.0	33460_85	14.0	57.02	0.0018900232723	0.00191031481694	9179.0	0.072407	-1.1076	0.88052	0.01485	0.029137	0.0552607750846	0.0216912	9179.0	0.879169125016	0.16293	False	0.997931050083	0.000899464326885	1716.59	1773.61
c2959	2959	16969.0	16969_52	14.0	57.02	0.00789079528311	0.00841529278891	9100.0	0.073707	-1.0992	0.87762	0.029405	0.029571	0.0566934882243	0.0536808	9100.0	0.196134049516	-1.38539	False	0.900802144819	0.0453705884318	1716.59	1773.61
c38658	38658	24587.0	24587_47	14.0	57.02	0.00276210571673	0.00282533815975	9087.0	0.087909	-1.016	0.8273	-0.045196	0.027598	0.0823369756726	0.0127947	9087.0	0.741014393567	0.354224	False	0.997092304798	0.0012646354609	1716.59	1773.61
c8540	8540	63808.0	63808_43	14.0	57.02	0.0135919911191	0.0138548490197	9075.0	0.067607	-1.1396	0.88721	0.0085336	0.028792	0.0519735717728	0.0435641	9075.0	0.112704050113	-1.69996	False	0.804130164089	0.0946736465621	1716.59	1773.61
c56766	56766	39881.0	39881_44	14.0	57.02	0.00361839761135	0.00376212091973	9078.0	0.080208	-1.0595	0.85661	0.030072	0.029637	0.0672168599891	0.0464033	9078.0	0.808337855218	-0.259975	False	0.997092304798	0.0012646354609	1716.59	1773.61
c28914	28914	16399.0	16399_8	14.0	57.02	0.00314594023881	0.00314690856192	9007.0	0.076508	-1.0817	0.8701	-0.018762	0.028156	0.0604308313441	0.0117579	9007.0	0.0809851015075	1.8702	False	0.735430112714	0.133458591604	1716.59	1773.61
c51137	51137	35126.0	35126_79	14.0	57.02	0.00183589427363	0.0020061760308	9165.0	0.21662	-0.55827	0.35061	0.2394	0.041544	0.45517570124	0.110807	9165.0	0.47391244996	-0.767509	False	0.995928532621	0.00177182523288	1716.59	1773.61
c41395	41395	26826.0	26826_65	14.0	57.02	0.00204122017656	0.00203881024757	9135.0	0.087409	-1.0187	0.82944	-0.04024	0.02765	0.0812150244815	0.00060679	9135.0	0.22022461397	-1.31389	False	0.913261561288	0.0394048211999	1716.59	1773.61
c14876	14876	4304.0	4304_65	14.0	57.02	0.00892358421901	0.0095304521839	9134.0	0.082208	-1.0478	0.84951	0.023079	0.029585	0.0708315044709	0.0465483	9134.0	0.826607862153	-0.234771	False	0.997092304798	0.0012646354609	1716.59	1773.61
c17227	17227	6379.0	6379_33	14.0	57.02	0.00176239799276	0.00195768539561	9058.0	0.10271	-0.94132	0.75311	0.060806	0.03153	0.12314158568	0.0746916	9058.0	0.949647898017	0.0676798	False	0.997931050083	0.000899464326885	1716.59	1773.61
c26991	26991	14757.0	14757_55	14.0	57.02	0.00183065659646	0.00180803996162	9107.0	0.081308	-1.053	0.85299	-0.038456	0.027637	0.0690560602396	-0.00138359	9107.0	0.805693914113	0.263634	False	0.997092304798	0.0012646354609	1716.59	1773.61
c39957	39957	25623.0	25623_22	14.0	57.02	0.00287495032374	0.00301301603779	9031.0	0.077708	-1.0744	0.86607	0.031356	0.02967	0.0624470047666	0.0513805	9031.0	0.602765310159	0.557768	False	0.995928532621	0.00177182523288	1716.59	1773.61
c64984	64984	46791.0	46791_21	14.0	57.02	0.00504416977905	0.00499058738439	9029.0	0.09891	-0.95953	0.77586	-0.066868	0.027171	0.110216637908	-0.0077927	9029.0	0.974332428605	0.0344836	False	0.997931050083	0.000899464326885	1716.59	1773.61
c48708	48708	33047.0	33047_48	14.0	57.02	0.0050040320745	0.00498405454996	9090.0	0.085509	-1.0292	0.83715	-0.04564	0.027544	0.0771967184277	0.000325577	9090.0	0.378416093829	0.944016	False	0.979464824842	0.00901115604612	1716.59	1773.61
c56930	56930	40014.0	40014_6	14.0	57.02	0.004687805397	0.00476081954402	9004.0	0.087609	-1.0176	0.82851	-0.056953	0.027384	0.0817022453393	0.00122574	9004.0	0.651464866264	-0.484139	False	0.995928532621	0.00177182523288	1716.59	1773.61
c27292	27292	15008.0	15008_45	14.0	57.02	0.0050114223143	0.00524931583381	9081.0	0.086809	-1.022	0.83182	0.041648	0.030214	0.0799706418153	0.052465	9081.0	0.0899522950054	-1.81731	False	0.760635235318	0.1188235604	1716.59	1773.61
c60892	60892	43387.0	43387_54	14.0	57.02	0.0049676072645	0.0053283697492	9106.0	0.09791	-0.96442	0.78114	0.056642	0.030927	0.107271122616	0.0607475	9106.0	0.801837854757	-0.268976	False	0.997092304798	0.0012646354609	1716.59	1773.61
c67803	67803	49107.0	49107_31	14.0	57.02	0.0151105157795	0.015172894712	9057.0	0.082808	-1.0444	0.84719	-0.04086	0.027673	0.0720191791641	0.000977358	9057.0	0.679869277117	-0.442248	False	0.997092304798	0.0012646354609	1716.59	1773.61
c74644	74644	54654.0	54654_46	14.0	57.02	0.0150222252869	0.0147128497742	9084.0	0.10951	-0.91017	0.7061	-0.090743	0.026802	0.151133788505	-0.015142	9084.0	0.658962521822	-0.473012	False	0.995928532621	0.00177182523288	1716.59	1773.61
c62869	62869	45039.0	45039_17	14.0	57.02	0.00347635235365	0.00381051453653	9023.0	0.09521	-0.97787	0.79502	0.054271	0.030776	0.0996219458336	0.0600349	9023.0	0.49018396794	-0.739524	False	0.995928532621	0.00177182523288	1716.59	1773.61
c59790	59790	42460.0	42460_90	14.0	57.02	0.00504023326198	0.00516851331439	9191.0	0.071907	-1.1108	0.88159	-0.022234	0.027966	0.0547333447281	0.0225735	9191.0	0.922190405873	-0.104683	False	0.997931050083	0.000899464326885	1716.59	1773.61
c5584	5584	39115.0	39115_61	14.0	57.02	0.0048517607606	0.00523549585576	9125.0	0.09901	-0.95904	0.77543	0.066338	0.031215	0.110457400927	0.080385	9125.0	0.682734277926	-0.438061	False	0.997092304798	0.0012646354609	1716.59	1773.61
c12566	12566	2270.0	2270_45	14.0	57.02	0.00491636128958	0.00498899242821	9080.0	0.074107	-1.0967	0.87649	-0.020295	0.028014	0.0572530344699	0.0134165	9080.0	0.801631544202	0.269262	False	0.997092304798	0.0012646354609	1716.59	1773.61
c72962	72962	53294.0	53294_28	14.0	57.02	0.00389984815917	0.00410543173762	9051.0	0.080608	-1.0571	0.85522	0.020312	0.029393	0.0679221513586	0.0530519	9051.0	0.442962380381	0.822246	False	0.99017039661	0.0042900620291	1716.59	1773.61
c32578	32578	19493.0	19493_51	14.0	57.02	0.00320659840582	0.00329136788051	9098.0	0.10551	-0.92828	0.73567	0.061932	0.031338	0.133316953758	0.0359034	9098.0	0.503529322181	0.716943	False	0.995928532621	0.00177182523288	1716.59	1773.61
c17564	17564	6673.0	6673_13	14.0	57.02	0.00813703062589	0.00843446701354	9015.0	0.064706	-1.16	0.88913	-0.0044814	0.028409	0.0510347360432	0.0242879	9015.0	0.424377083718	0.856167	False	0.989668322549	0.00451033047487	1716.59	1773.61
c65398	65398	47130.0	47130_90	14.0	57.02	0.0149985765826	0.0148968506314	9193.0	0.09661	-0.97085	0.78734	-0.06342	0.027257	0.103837684112	-0.00917314	9193.0	0.296539618664	1.11878	False	0.955695279155	0.0196805592692	1716.59	1773.61
c75458	75458	55322.0	55322_77	14.0	57.02	0.00260195550731	0.00273011621173	9162.0	0.09721	-0.96788	0.78467	0.044616	0.030577	0.105312951295	0.0407477	9162.0	0.313258604548	-1.08076	False	0.968360368436	0.0139629930033	1716.59	1773.61
c21355	21355	10010.0	10010_64	14.0	57.02	0.00300370425709	0.00306925758926	9133.0	0.078908	-1.0672	0.86174	0.021476	0.029461	0.0646237476299	0.0471127	9133.0	0.300525083435	-1.10959	False	0.957691591183	0.0187743257981	1716.59	1773.61
c34021	34021	20705.0	20705_57	14.0	57.02	0.00206980975268	0.00220040105059	9110.0	0.11831	-0.87229	0.63947	0.08522	0.032526	0.194179825134	0.0524298	9110.0	0.659543453566	0.472152	False	0.995928532621	0.00177182523288	1716.59	1773.61
c59181	59181	41953.0	41953_77	14.0	57.02	0.00522633926169	0.00515307746856	9160.0	0.088609	-1.0122	0.82445	-0.050375	0.027476	0.0838356776575	-0.00403432	9160.0	0.292230399051	-1.12881	False	0.955695279155	0.0196805592692	1716.59	1773.61
c10577	10577	520.0	520_68	14.0	57.02	0.00483620749105	0.00511591692274	9139.0	0.077208	-1.0774	0.86781	-0.025642	0.028037	0.0615753496899	0.0198068	9139.0	0.311796723334	-1.08403	False	0.96760574345	0.0143015624462	1716.59	1773.61
c8863	8863	66432.0	66432_72	14.0	57.02	0.00487100765783	0.00538911824591	9152.0	0.83028	0.6895	0.034523	1.0878	0.088234	1.46189147174	0.0969754	9152.0	0.299967850889	-1.11087	False	0.957691591183	0.0187743257981	1716.59	1773.61
c78602	78602	57855.0	57855_78	14.0	57.02	0.00367549351184	0.00373076089929	9164.0	0.081808	-1.0501	0.85118	-0.035886	0.027731	0.0699785894565	0.0121424	9164.0	0.0624055475762	1.9971	False	0.687149235911	0.16294893209	1716.59	1773.61
c75909	75909	55677.0	55677_34	14.0	57.02	0.00382180129534	0.00386932149006	9061.0	0.078008	-1.0726	0.865	-0.026939	0.027924	0.0629838925352	0.0103565	9061.0	0.594653162699	-0.570283	False	0.995928532621	0.00177182523288	1716.59	1773.61
c63022	63022	45168.0	45168_89	14.0	57.02	0.00463843929583	0.00476923491198	9189.0	0.065607	-1.1536	0.88868	0.0045436	0.028712	0.0512545936445	0.0384474	9189.0	0.299463454355	1.11203	False	0.957691591183	0.0187743257981	1716.59	1773.61
c10753	10753	679.0	679_38	14.0	57.02	0.00511114706632	0.00532732380335	9068.0	0.066207	-1.1493	0.88826	0.011202	0.028763	0.051459894539	0.0360002	9068.0	0.148887343976	-1.54704	False	0.851814351945	0.0696550469134	1716.59	1773.61
c3634	3634	22660.0	22660_90	14.0	57.02	0.0103813477335	0.0105910890356	9190.0	0.089309	-1.0085	0.82124	-0.050905	0.027446	0.0855299056772	0.00531779	9190.0	0.31730087721	1.07177	False	0.972825403111	0.011965097316	1716.59	1773.61
c37333	37333	23478.0	23478_27	14.0	57.02	0.0046451774729	0.00475673062839	9045.0	0.071407	-1.1141	0.88253	0.0059186	0.028755	0.0542705226393	0.0306889	9045.0	0.803164775529	0.267137	False	0.997092304798	0.0012646354609	1716.59	1773.61
c73990	73990	54129.0	54129_18	14.0	57.02	0.00516868015503	0.00529769506424	9026.0	0.082308	-1.0473	0.84913	-0.033884	0.027855	0.0710258151028	0.00795077	9026.0	0.760489340358	0.32671	False	0.997092304798	0.0012646354609	1716.59	1773.61
c9235	9235	67192.0	67192_81	14.0	57.02	0.00854463937761	0.00880674880835	9171.0	0.077408	-1.0762	0.86723	-0.012879	0.028347	0.0618657070406	0.0408752	9171.0	0.21851577255	1.31877	False	0.913261561288	0.0394048211999	1716.59	1773.61
c73585	73585	53800.0	53800_29	15.0	0.0	0.00526592567759	0.00530052703043	10620.0	0.10161	-0.94653	0.75978	-0.071835	0.027135	0.119312142742	0.00170324	10620.0	0.330266544331	-1.04343	False	0.976586299802	0.0102893725791	1793.61	1793.61
c47838	47838	32319.0	32319_60	15.0	0.0	0.0049244900948	0.00511836523355	10680.0	0.064506	-1.1614	0.88923	0.00804	0.028723	0.0509858939098	0.0378824	10680.0	0.448012339425	0.813171	False	0.992567835211	0.0032398024984	1793.61	1793.61
c55906	55906	39162.0	39162_20	15.0	0.5	0.00995164436319	0.0107141688671	10606.0	0.076908	-1.0793	0.86888	0.030167	0.029538	0.0610401993125	0.0662783	10606.0	0.467408472579	-0.778842	False	0.995928532621	0.00177182523288	1793.61	1794.11
c1731	1731	6464.0	6464_31	15.0	0.5	0.00462002781707	0.00466879849365	10623.0	0.057606	-1.2138	0.89047	-0.0062928	0.02822	0.0503807073674	0.00830863	10623.0	0.932397685166	0.0909149	False	0.997931050083	0.000899464326885	1793.61	1794.11
c13325	13325	2943.0	2943_75	15.0	0.5	0.00792828983515	0.00822070901705	10712.0	0.078108	-1.072	0.86463	0.010943	0.029063	0.063169699859	0.0337697	10712.0	0.22789625217	-1.29231	False	0.917095666169	0.0375853588532	1793.61	1794.11
